,iql_op_2p_600,iql_op_2p_618,iql_aux_2p_804,sad_aux_op_2p_25018,sad_2p_9,iql_2p_7,vdn_aux_2p_971,iql_op_2p_6110,iql_aux_2p_800,sad_aux_op_2p_25000,vdn_op_2p_77111,sad_aux_op_2p_1,vdn_aux_2p_940,sad_op_2p_2525,iql_op_2p_610,vdn_2p_7110,vdn_op_2p_7711,iql_2p_424,sad_op_2p_2518,vdn_2p_770,iql_aux_2p_8110,iql_op_2p_621,sad_aux_2p_10,sad_aux_2p_20006,vdn_op_2p_7742,sad_aux_op_2p_25025,sad_2p_2007,sad_op_2p_2500,iql_aux_2p_810,iql_2p_210,sad_2p_1,vdn_2p_740,iql_aux_2p_8111,sad_op_2p_2519,iql_op_2p_620,sad_aux_2p_20007,iql_2p_224,sad_aux_op_2p_25024,sad_2p_2006,sad_op_2p_2501,vdn_op_2p_7772,sad_aux_2p_1,iql_aux_2p_811,vdn_2p_726,sad_op_2p_1,vdn_aux_2p_9112,sad_aux_op_2p_25019,vdn_op_2p_729,vdn_aux_2p_970,sad_aux_op_2p_25001,vdn_aux_2p_9141,sad_op_2p_2524,vdn_aux_2p_941,vdn_op_2p_7712,vdn_op_2p_727,vdn_2p_7140,vdn_2p_711,vdn_op_2p_7741,iql_2p_510,iql_aux_2p_8140,vdn_2p_720,sad_2p_2018,iql_aux_2p_840,sad_aux_2p_20019,sad_op_2p_2507,sad_2p_2000,sad_aux_2p_20001,iql_2p_111,sad_2p_2025,sad_aux_op_2p_25007,sad_aux_2p_20024,iql_2p_4,iql_op_2p_6140,vdn_aux_2p_910,iql_2p_288,sad_aux_op_2p_2,vdn_op_2p_77112,sad_op_2p_2,sad_2p_2024,sad_aux_op_2p_25006,sad_aux_2p_20025,vdn_aux_2p_9111,vdn_aux_2p_911,vdn_aux_2p_9142,iql_op_2p_700,iql_2p_488,iql_op_2p_612,iql_2p_310,vdn_2p_7141,vdn_2p_710,vdn_op_2p_7771,iql_aux_2p_8141,iql_aux_2p_841,sad_2p_2019,sad_aux_2p_20018,sad_op_2p_2506,vdn_2p_725,sad_2p_2001,iql_op_2p_710,sad_aux_2p_20000
sad_2p_2007,0.06744284596604742,0.07802852396399665,0.04948863497814422,0.14470842338993262,0.0,0.13975226879017028,0.12246687581546285,0.1503530239137211,0.13782890947838192,0.14477972208841952,0.15124282102632178,0.06145013041483313,0.13754673096806044,0.13325038179307405,0.00802177037816466,0.14265095187905336,0.07547501366677584,0.14447733549591782,0.14694768524886673,0.03863538678465636,0.13901013937119838,0.04133144236534699,0.14474590414930572,0.11626271753231988,0.0,0.1056100478553059,0.02579247006395471,0.14645637906216308,0.13702640793657256,0.0396677416549014,0.1480732709438135,0.12343622725926127,0.14254313455231718,0.14540616493120226,0.14290803745066266,0.1417481640374929,0.1272810765510726,0.12823599482204673,0.004789892691908661,0.054464197414448336,0.14341316692688993,0.1250501797199828,0.11462207253404555,0.09501349192614698,0.07303149369963619,0.1413573095103327,0.14533881626048836,0.05738968764508132,0.12484033421935396,0.019746762975232167,0.12641134126335343,0.08951033352635884,0.1492727112636466,0.11821245403086766,0.15104513804820066,0.11986061635082644,0.1411628246812878,0.0,0.05774133521144102,0.13527447862771455,0.04725202548039607,0.08086243879577217,0.13042421860988854,0.13750030853783565,0.001708405104183431,0.0,0.14876273630180373,0.1436770599921922,0.005586250978966127,0.14811611056195068,0.1195276728126169,0.01824668210935895,0.1422342866962815,0.13757761445816682,0.14048734194937276,0.1269588670081771,0.14684864708944376,0.004399559977997799,0.07901063725853627,0.12645218514521606,0.1416183602786023,0.1447645702235184,0.1465720726195819,0.1411619183774434,0.14043821904310805,0.15148574985126487,0.13541525007176997,0.0700014628418578,0.011511029493490145,0.14456312976689456,0.005380376195025772,0.14020273249833612,0.14260764274049267,0.004599539976997699,0.14462493060326773,0.0,0.00039995999799979996,0.132232240667698,0.10444787312339109,0.13322819053038287
sad_op_2p_2500,0.11691427341432695,0.11553596994875666,0.12762572753171675,0.13311923208913126,0.024493264380233193,0.14948288795711703,0.13643764990646828,0.10927614985896966,0.12197309601711354,0.08460199978723906,0.11219477007418839,0.13648301286240716,0.1133610060294103,0.13853272176637546,0.053591564709383144,0.07012616630046163,0.09891661959448471,0.13932071774147592,0.03198819669815728,0.06839942245370205,0.11599158503960535,0.10595156534945578,0.14214435918459797,0.1275516319299757,0.00780448896469205,0.14284364643903488,0.14711488775783366,0.02828532283711819,0.1291724924277611,0.11263393446026823,0.08289531127874485,0.13536264415266125,0.125760145515183,0.10636802372893839,0.08394709643579103,0.09014626155310046,0.1431578704507719,0.12765921585220552,0.01361805595523825,0.0707344052636339,0.10491134299016479,0.12982678922317994,0.13864861785102656,0.1451008619960612,0.13570461144706908,0.11848876939187106,0.10890982394623544,0.12339591665853453,0.1304109781881878,0.12720291053273897,0.1380225405069766,0.141035570662156,0.08474622592186629,0.13237284990510706,0.14245553973082267,0.14026919693218465,0.11255106002166305,0.06130962567166759,0.07843765136718463,0.12690984907405728,0.12546904650948773,0.1323078942164828,0.1184776230686622,0.12829712003003027,0.0012644556140885294,0.03776950049974185,0.08707436081878522,0.0994376892732328,0.010577621282689223,0.11901529313495808,0.1404511473787238,0.08691573040595126,0.1289384155323773,0.131104653616872,0.13061604651802933,0.13189965689113828,0.07762196884903139,0.012139455012478935,0.11845750279319585,0.13383958681944588,0.11078850929586515,0.10513850917718016,0.12019873540100162,0.12478229605196403,0.1184837898110961,0.13083001854314627,0.1065973348634946,0.05761524687094555,0.012386815894328936,0.06633275962900985,0.1028544359762864,0.1311294287030947,0.12027339190361264,0.05897323589561623,0.10211835325738464,0.0,0.06893599953580132,0.1197831340381441,0.15270588135366628,0.07855431262508761
iql_aux_2p_810,0.13340354271157867,0.10519241812982531,0.08558866747414635,0.06941247173239115,0.07551328227537193,0.10691658621561015,0.0695506376103052,0.1021687662644509,0.07276206566611479,0.06725209671080895,0.10169110733982593,0.10186318035482693,0.08285500931144718,0.12374858072721481,0.1142349477524282,0.11075279279548665,0.12592377364104046,0.11639483284063774,0.12413866762616714,0.107049417784498,0.06640788814591231,0.11164799595156197,0.11329677333445998,0.09010027675873143,0.024396896687898646,0.08745150331469437,0.13335105473898584,0.13084042237779578,0.03472822010987606,0.13110246362292358,0.14447950343214774,0.1356555289252893,0.0692051029332375,0.1257594923335809,0.11254406138042114,0.0776023337793394,0.10052128097074767,0.07760744789000602,0.05850137714618349,0.11954047880111572,0.11171531587029596,0.13006383355875684,0.06714549450260977,0.1372371493729012,0.1421746056368717,0.06901300028255546,0.07195778534668781,0.09334733757317346,0.07018970864735087,0.08860875943155958,0.06114218210041249,0.14460342101070778,0.08051427977694392,0.1168901758404016,0.10301977425717841,0.14526818671684452,0.09612672236168256,0.10941156414200465,0.10343112997545759,0.07897213640265786,0.12867605352978462,0.12481530624086133,0.07509505357878107,0.06691973365159189,0.03189030586244039,0.12156584517042605,0.06638293606040636,0.1315642159251519,0.02640079983636859,0.07952167558596838,0.0701755921100777,0.11489891122199548,0.11571813534619367,0.05145784130722936,0.12315745122403274,0.0732876046272492,0.12030921331302935,0.0292322549249968,0.14722115239326178,0.09564628770631926,0.08175699206795711,0.07609264752917984,0.056244799155121886,0.08561341535063298,0.11966245646818387,0.1267235627971373,0.09675504013745227,0.10726631247507298,0.05979034410337508,0.1100582027474554,0.12355296111384784,0.06958389417099332,0.0711812986113628,0.1275833649031095,0.07386324655740499,0.00328475752529772,0.10384106871560982,0.12978876117753801,0.1393150663496235,0.057436561944461825
iql_2p_210,0.14604572160799506,0.13422818768053155,0.128679850015455,0.14259757574376922,0.0453111446776618,0.12789708049834445,0.14166031910171598,0.13791773707540303,0.13309089823124645,0.1358440252642714,0.1354613085423288,0.13317443166013512,0.14004065055547263,0.12571210535187133,0.1033799970980847,0.13438681780591427,0.1281203933806012,0.13846561771067936,0.10393491651990683,0.07902139452072457,0.13513471320130888,0.12161311741748913,0.14403918286355277,0.13561032409075643,0.02034018505323882,0.14517494524882726,0.04077518304066825,0.11004011628492584,0.13173297716213658,0.023353640230165403,0.12536350062119359,0.1229207783574445,0.13845695911726505,0.0886431396104628,0.13393879426066221,0.1405573973578054,0.13423881855856745,0.13880810693904014,0.02549496201213094,0.10751852141840493,0.13858829318524707,0.14662719845922173,0.1389421939081142,0.13015923785886271,0.09710966992014751,0.14281777007081436,0.1349866647932306,0.1290991902685683,0.142020409913505,0.12343446831416256,0.13963488615671943,0.13685092546270924,0.14508689490095236,0.11616204943095658,0.12725350761373924,0.11192905721035981,0.1331982341924997,0.03896947523382884,0.1253651210185672,0.1414754190663523,0.09105978185785424,0.12801341776548267,0.14319166456187316,0.1351969383972877,0.005235245935006301,0.08622358985799651,0.1361706867427788,0.13753937615097722,0.016632476905139533,0.14325892597670833,0.1376654965051156,0.10612197721490116,0.14045158528119217,0.13679524901106763,0.1343822718962587,0.142104902969602,0.13841141582976457,0.0164011160595857,0.10167633352948954,0.146615536530069,0.14290245411468622,0.1393126899029661,0.1369122449162236,0.14212023008706393,0.139039389383009,0.135382775595716,0.1261535125472137,0.12632327785487518,0.03456928474816915,0.13564620897024732,0.10633565629646528,0.14178498019183838,0.1415209694709586,0.05611491915702989,0.13606378692363374,0.004297348019418488,0.05214814213373282,0.08085786912848991,0.1344873070888104,0.13529756121970565
sad_2p_1,0.14037774156895386,0.12928021036492784,0.1371049666204693,0.14396432213572916,0.03986942999341726,0.15709168013615488,0.1476728015309522,0.1252317199115304,0.13536559441748852,0.11894897860847735,0.12770518598710076,0.14602552664517254,0.131810923492706,0.14198440466473775,0.05450086971783111,0.1255078844057217,0.13325004390243178,0.1483383600017204,0.1191240294483023,0.08585764846535221,0.13631340641330916,0.12056898440312086,0.14822536473896766,0.1417546792455191,0.00731954916644461,0.14750694898885272,0.1477813775548191,0.08308540011337731,0.1419548259412127,0.1261698466353986,0.030406285665960583,0.14905905168086908,0.13178887006117018,0.15073098643610075,0.110203603716031,0.1369340980179882,0.1430860100498997,0.14258549480224136,0.008863588438098872,0.07852290361416853,0.10684672221458176,0.13090021848721262,0.1262238886740541,0.15193864403765092,0.15164601929493562,0.13543877140612282,0.14243306481291484,0.12599771477292754,0.1454207718587685,0.13083804510921127,0.14259253455914164,0.13922805464417004,0.13116850890362367,0.14232741509631935,0.14036922010184427,0.14269688153565233,0.1345389900066148,0.09115381830729856,0.10096200933024263,0.12142705566717821,0.1320330193550083,0.1422212895455529,0.14564060420088898,0.14178120958716636,0.005501120613111478,0.09874092420065754,0.13698601946184144,0.11770538512744438,0.013616606331975672,0.12911644059530142,0.140322996518746,0.08965994619672711,0.12614909071412286,0.13038108669588544,0.1101672979064114,0.14469816239330754,0.08641021046149581,0.017482432553852453,0.14558098114795076,0.14455720760999777,0.14221853111321323,0.1315200364963453,0.12807206608780855,0.13519524343703812,0.11822704851259715,0.12344525186494616,0.11905801530346455,0.11997754453229986,0.024127395217884588,0.09784720104325927,0.12418406335758224,0.1418311229878689,0.14740402162763402,0.11614933666620743,0.12637496904055012,0.0,0.08068079444328745,0.15184930961976745,0.15809111813128526,0.12169497922264501
vdn_2p_740,0.13970588259626004,0.09150803728634987,0.11307328508538167,0.13637521076793976,0.03907634824289496,0.13375273828972625,0.12427210287107883,0.09604886489698876,0.12723970949353824,0.12338860365528088,0.13214909685654305,0.13565620637479142,0.11741573032605128,0.1187615474469746,0.09232948612442289,0.12601573358910387,0.12309870693065786,0.12109886526305685,0.128870313602474,0.09353709065392186,0.12355597597850133,0.07222494809966984,0.1485421518357668,0.13087100201343305,0.012483342821536226,0.12350964253854839,0.12559524207548628,0.13762221840967392,0.13724587862664583,0.12253807780441145,0.14788829944251844,0.02450285926172699,0.13872146985957148,0.13614660777265072,0.08917171708563203,0.12975099734491446,0.13227031715392534,0.13183207451906384,0.020954852612223258,0.12737883516503046,0.10389156928259385,0.11610682584585628,0.11810564423430406,0.14708386842886612,0.14755308045581428,0.12829982631321055,0.13112314822334004,0.1139340019484965,0.11501870369639887,0.12608692557121057,0.13429024613872745,0.14131128054051453,0.10924507022287093,0.1394287177306024,0.12818652110108925,0.14388139904796587,0.13235179300636618,0.08929383400884969,0.11104772015669659,0.1256177941216928,0.13524391002925049,0.13325986534587225,0.1201070641053223,0.1340627516053583,0.01700580983076078,0.12603787084840806,0.13389137698896073,0.12910462163687245,0.023362363579055953,0.14169214264736066,0.13574844497083566,0.10144215691713185,0.11763506837673875,0.1317865702110803,0.13235104566266181,0.12793890929658577,0.11231857089546679,0.016273462815270756,0.13786362998267526,0.13432623201742838,0.131909252564026,0.11618121620985036,0.1250695038448622,0.12256002085508959,0.09839011295856916,0.1317893906503858,0.07499555992190471,0.10090997805965472,0.030265751469276285,0.09911637923168903,0.12412975246893874,0.1364126112645015,0.11235265903395432,0.1387311403831166,0.1315817163894741,0.0,0.09036742970783224,0.15100015976150488,0.12497700217239971,0.10053371239539499
iql_aux_2p_8111,0.14333013971946026,0.08987462338168654,0.08993183391880763,0.07928358397549898,0.056683667912371366,0.10148341594566081,0.06369932615028198,0.10000966317311542,0.06895955336282275,0.06482224309602376,0.1159589827827064,0.11049716246130485,0.0775305230731742,0.10838633769991492,0.12464880068416222,0.11828535246597527,0.13529470857354325,0.11407475598045345,0.12154280599031765,0.11744989655167856,0.055743247913985064,0.09896468182134473,0.13222995424638095,0.08195971517764077,0.01928860886637499,0.0781393102093946,0.14059304972864056,0.1285185317065208,0.06884904554167762,0.13910574682593096,0.13274439411138986,0.13580340661411994,0.033194613538946344,0.1133919537180659,0.10813310579096487,0.05393348488647845,0.11095953626435177,0.05991615147854541,0.04306772304173974,0.12318204739327887,0.09846129733047397,0.121130595276338,0.07432664981014547,0.1479044707640712,0.14654130885180466,0.0744376248949414,0.06481455830289981,0.10172226183092863,0.0733954831852751,0.10427933732048741,0.06142318617590592,0.1467127736497405,0.06983816148782841,0.12402931214837884,0.09543057304658713,0.14469345182142831,0.10494982385883267,0.11119112712802223,0.10403850206534118,0.07653447176272923,0.1361851491463001,0.14574464329092854,0.0723126606342209,0.04972166296494919,0.03352615695244535,0.1256664262561803,0.05548605814076181,0.12566841754394775,0.021446983750634956,0.07171349211968416,0.07833981358160103,0.12021484820104378,0.11782054065399632,0.06668459276324629,0.13161227225452798,0.06506420804098056,0.11036410195348847,0.037998881562488124,0.15146722417737774,0.055838207421083995,0.08035720731832335,0.061806712321559376,0.0608509341916786,0.06238204869992648,0.11630901791348769,0.12846223884083602,0.07736934462692571,0.11877491179537873,0.0544363613038197,0.09944716241301206,0.12514922264241196,0.08664331844983778,0.06013772134027028,0.13430773258453885,0.07728805341060156,0.0027192219475430826,0.09176899624600893,0.12170787727998544,0.12989702355327468,0.06015217076714688
sad_op_2p_2519,0.1048438100795655,0.1392500553393068,0.12282424763864827,0.12517287936290353,0.03403020293797849,0.12247646732331889,0.12474057915530135,0.12134936931026878,0.12365219079337009,0.09041522168307724,0.14735704872180358,0.13892894575285597,0.12434874043592077,0.11633296433943391,0.058793321797632754,0.12221763133034448,0.13556557790235693,0.13372094932358206,0.10206772147941777,0.08688328612569854,0.11282212208605188,0.10219170529940284,0.14654951269792743,0.10824056171325053,0.005524635010568571,0.13460458429043193,0.1446054470896584,0.10764795061681388,0.12185461645748183,0.09085064310174144,0.150910588203744,0.13585453114268953,0.1118200617062967,0.02933012703688819,0.14094228708233736,0.10177998227549463,0.14525946716135235,0.1152374063921954,0.017628925321754585,0.10907964763419434,0.13824459193762337,0.1490404599026721,0.1330454328415673,0.1467335338359981,0.14484827236801961,0.11358169003849168,0.10170855680816634,0.12800315092996734,0.11997272193294607,0.13225010136858117,0.13751890049007812,0.14932997445924912,0.09998021628302271,0.13931860461546403,0.08881619654094629,0.14609602496988067,0.12755582680536395,0.07948526600571958,0.11967924568612555,0.12951398129931763,0.12745662085588177,0.11473585772547307,0.10211935275940598,0.10423987072133196,0.001660782947889338,0.08133514856444292,0.06378121347230703,0.15104699027786023,0.03327802866757585,0.12406856156174295,0.1439841612400475,0.07953617541722759,0.15094206674085262,0.12272894413299577,0.1501306489961327,0.13785383981594418,0.14046410727299696,0.024908921453969057,0.14016795628102735,0.13014610469775884,0.1126999520851717,0.10655264599248579,0.12539715387519768,0.10855819880598608,0.1495848310758815,0.15202561089500677,0.09115709797925775,0.10149784533673609,0.016923942566671634,0.11380576403680087,0.07620250783274787,0.13405840828534402,0.10094046784119837,0.1353285754303207,0.10351969764252598,0.0,0.06436644287204318,0.04450043271699726,0.15233135774357162,0.09068896607636454
iql_op_2p_620,0.13775639205496054,0.04145563401999781,0.0781172894563041,0.09828328000224656,0.07762698994550801,0.12577768040475226,0.09073839302081561,0.07161251013614868,0.07554658409220102,0.08205068170344473,0.09770589190013056,0.08962588036945579,0.07195212625072313,0.10681591252243272,0.10106629012682715,0.0661217059671028,0.05645765783310533,0.09867399961489348,0.08948792092791072,0.09980094745041251,0.07893855757486323,0.06888186199573876,0.11274792326247078,0.09953852544618089,0.031020442807929094,0.08645502835578737,0.1423154517260863,0.08076190864510323,0.10900310146046305,0.13262591288281486,0.10856020305802674,0.08767534129959233,0.10394981866266047,0.14080332666524606,0.027271622760664607,0.0778327034606919,0.08780389494777552,0.0802111349377379,0.038632917673921546,0.10647634820935585,0.044860660360721394,0.058546594025613484,0.09141173386387548,0.1349771647353729,0.14213500036233156,0.09646553108753407,0.10377895216275794,0.08493793988554231,0.08486421926819335,0.09683236004559631,0.08759736027986231,0.07166733705112811,0.06896340913846993,0.13802953237622737,0.13321558395322974,0.13802031662041644,0.103935296179883,0.09543979174327655,0.043889994850762976,0.07673207574411108,0.12046169635199398,0.13590700067325448,0.09736893812710498,0.09989268605858989,0.01578550601026144,0.08539158698607258,0.09340068860559861,0.06578871872897359,0.017922728363728553,0.09549215255716041,0.10604970532726622,0.11437535367377011,0.05571834534513745,0.1056491514400376,0.07010249587568192,0.08463568987135392,0.03877277849213285,0.021789120955192295,0.13658927252167352,0.10758760073540072,0.07578234934336624,0.079326218566121,0.08625858681893647,0.08519798006995236,0.043685924506641716,0.07200231196288075,0.06442152162127188,0.04917503887136237,0.04315680942794543,0.046568263785543906,0.13418651613332838,0.09703827496405734,0.08430397267033149,0.1364490229792797,0.09870280239182674,0.004920142274365651,0.08925205830679761,0.14621031205766574,0.11561320768839518,0.06305732147815986
sad_aux_2p_20007,0.1446220340335455,0.08584656633785652,0.09984267159887099,0.07027473833462491,0.05877868429966768,0.12481645631886847,0.08107770647964828,0.08873885732868098,0.0707428087652731,0.054795173802078594,0.08947180109956432,0.1235806166030903,0.06604291550196735,0.10945463352457949,0.09481576978541069,0.0774137071066875,0.1287510562597449,0.12118832917405867,0.08762072357610383,0.12007726992232959,0.064910734767063,0.10268848889724691,0.120675013188315,0.0702742612910303,0.012460697893777859,0.09526157252533678,0.13959809557440242,0.09343152204689807,0.0710537414074727,0.13933885829875312,0.13956910188146945,0.12617017828314264,0.05383607407677495,0.10798257637230183,0.0802652969096857,0.028488866035698925,0.11835343354546161,0.07518643622356362,0.040372020013866035,0.11304259077002791,0.07959322081685098,0.09788618497009677,0.0780138879431092,0.13747983052069856,0.14109241904510672,0.0657092966938469,0.06304439071003859,0.12205000388365417,0.08400871859515534,0.13140356293495242,0.08449046507150967,0.13813781686417373,0.06906317797495275,0.13304645504484514,0.09852739655547588,0.1526273516510065,0.09182378445696954,0.1019676968063906,0.10353121283941379,0.07828827529074836,0.13772512075870544,0.13787877933895412,0.06660179931503352,0.05168158387665765,0.02568940077152443,0.10452961146010253,0.06367517343517802,0.11194818054796601,0.018271568296126087,0.07667513385707259,0.08641485793542682,0.1039604041546588,0.11575682369519301,0.06851141896063749,0.11733962345260872,0.07384736929640756,0.08503984120399098,0.04328463551885357,0.14679026602605502,0.07926292126839636,0.08823908322279873,0.07247711688526248,0.05873942458008931,0.071836458710045,0.10183750193322692,0.13120597047390792,0.08026190947142985,0.09434603436287081,0.03575725985027376,0.07746563000453814,0.0990754701830882,0.09785474802992443,0.06636068498742309,0.12307734985772158,0.08014346011996237,0.0009998999949995,0.07999859418764808,0.12086548923493423,0.14430854807668186,0.05466391680075624
iql_2p_224,0.13913960296047995,0.08123435233938903,0.09521379379060578,0.073146668878357,0.05143853427149728,0.11127714414020516,0.09584449722336698,0.1047843893335262,0.10083694366649555,0.10358599611916659,0.0848544874004905,0.11405597471417267,0.09350691080342671,0.1436572251158987,0.10701032458599498,0.13783161085904785,0.13431813685426106,0.11191876450354515,0.141532948079237,0.10874394993745629,0.09168841148149531,0.1124575640497339,0.09834916475496881,0.11690026076959793,0.02250428297013704,0.11836752405960006,0.1293193924823342,0.1433527669771323,0.09774672900921033,0.1327160095542358,0.1428323208241048,0.12871996320695558,0.10679685294988799,0.14610007923338028,0.09356731698622121,0.11499791427673807,0.021481421926865082,0.08988462822974794,0.03172041752562535,0.12589781138685455,0.10137746396512391,0.11803885729707825,0.10320914591255953,0.13925546021610785,0.14536024865141087,0.08117191824763045,0.10145060575472184,0.09858799342719174,0.08740525842304912,0.11946377780733371,0.09549911492783585,0.14107374953548232,0.07408735811189383,0.11655767571464354,0.12665491308275412,0.13852318402346953,0.08359287428961873,0.09712447172571904,0.08617980157786394,0.09715995878961661,0.13124409743679902,0.12811969391159192,0.09360489521387222,0.10374594164592657,0.02837634493728887,0.1268594497544428,0.1056226527218475,0.12671505921554863,0.028480674149324484,0.08589349269880693,0.10136376910908552,0.1024203932427522,0.10185979505182602,0.08253883817936862,0.11833846725389002,0.08518513668475268,0.1079732654317725,0.027521174248203866,0.14834608117506848,0.1196598324919436,0.08470889780890788,0.08622966872254584,0.0995477451678339,0.10003388721828219,0.10167882576033223,0.09855518998003099,0.09609483778018463,0.1175132838108101,0.05033263402604716,0.1124493904296506,0.12803966257375093,0.08571265932171279,0.09012047243551267,0.1308245329898028,0.07940700095079778,0.0034885859599556954,0.10872422714372358,0.1496389950246927,0.14862195703192715,0.07910631711816699
sad_aux_op_2p_25024,0.13796564995679178,0.0794502007045923,0.10151623696729503,0.06182742116569314,0.05494290855060368,0.09960218214477029,0.06344934987846605,0.08656539165278467,0.06285162050416838,0.05673464155170101,0.10016398997643813,0.12209193585163601,0.0644267665493155,0.0983876460131047,0.11217434202169406,0.1165331798587853,0.13274534342115357,0.10048373396724466,0.1263092722170467,0.10975527088937459,0.06023212106509283,0.10700427146614287,0.12003000958093771,0.08121471708994621,0.015061042460600128,0.0681004272526979,0.12699874137959005,0.1285982194589023,0.07263525177212508,0.13900219957971888,0.1443485261164796,0.13225784162763282,0.06009760055110353,0.11995660518704253,0.08655765246354592,0.0756759905914683,0.09361316039959337,0.02123919019171871,0.03366564908033113,0.12451852552933639,0.0949297055299341,0.10722753672448138,0.07243653393143545,0.1506818057762781,0.14646667091184945,0.06508165892169622,0.060793896996326854,0.09919958064427489,0.06599016920723874,0.10854430306561463,0.0504009776889298,0.1403396768130809,0.06088163966254523,0.11176775116284661,0.0860870887415761,0.12948934631080658,0.09487191259798655,0.09367798785200289,0.10616061552195333,0.07429777789409317,0.1352808236521348,0.13447887801435585,0.07314146271438655,0.07231856879114795,0.030773136856680695,0.12931444216327886,0.06138238698519307,0.11892891470117768,0.016986812532079114,0.06282903628100625,0.04374363716016308,0.1116548065781317,0.09614274986705966,0.06403684914172464,0.11229899942564048,0.060022678114192804,0.10239090443979876,0.02798328057966042,0.1470800972259673,0.07196323900436945,0.06980431069783584,0.06263858433904776,0.055174387101262844,0.05128710559195167,0.10002260160583708,0.10893213149479818,0.06824847303786363,0.11632991374534754,0.06404126769513545,0.092057073601109,0.110626193787909,0.07814499344167865,0.05873713646408037,0.12674263607799863,0.07106578985700504,0.0008483584148224146,0.08425452391414956,0.129326070967922,0.1294821567938996,0.05610644854203481
sad_2p_2006,0.03485677839387915,0.03335014710612234,0.04113627683687477,0.027690990737061032,0.012425192473358309,0.031010238180317156,0.05872606773827105,0.0347898426555798,0.05406773167056298,0.03325020974369936,0.018964032482570788,0.03750322823438003,0.03728874993882203,0.016720219855013867,0.028673879263190045,0.024457465281586314,0.018179879867589885,0.03958342592550574,0.01329312483955522,0.007501799250846426,0.054397120806160326,0.03402712847126539,0.023535399040594148,0.0323327677751225,0.007224854877435256,0.04556282695355941,0.0,0.011106921805792997,0.057884538799233776,0.023765736512887624,0.012943937886130324,0.01825595793159044,0.04707515956425426,0.01718078903892368,0.03900369787597068,0.04469222670666567,0.031292271761570775,0.03245294920342372,0.03235798510414392,0.00801785956474669,0.02434998792607504,0.02884032510218981,0.04041995546756577,0.00841726036189923,0.007711493240611703,0.04227244965695743,0.03956818762591989,0.0441711615423457,0.04568170189474118,0.04149870118449492,0.04235208613515986,0.0156898435938667,0.03934231218421205,0.036494865392271286,0.021452500833236205,0.0421491787820356,0.02551328062010058,0.0033507957263909723,0.03410041454293481,0.05005671783087661,0.011759085338579698,0.014855140524411068,0.05402555217672467,0.03678524747775934,0.008065499860517016,0.01504807203597856,0.047015026619156554,0.034873990307964474,0.0,0.024492682825693064,0.048932116161065416,0.014036979732121863,0.034556527140324735,0.036046411749298984,0.0296170280750787,0.04516396785048895,0.02483001474022921,0.005520839791191191,0.006972255875970129,0.03137086431706975,0.034639327476150575,0.04688053890475236,0.050486837888701244,0.05794894304471825,0.030584564865304198,0.021478084830822322,0.04257541365624062,0.040463058806768426,0.007107249256920711,0.04120651404814534,0.012862153785428005,0.047713608876294396,0.04205338169517405,0.006676025164721895,0.0401633763520947,0.0,0.006660399987988709,0.013217068964032835,0.03590597454463532,0.05123727112171374
sad_op_2p_2501,0.10176626773150325,0.08585818465353201,0.11274351763183547,0.11024931016564231,0.03189471429563212,0.13707601523242496,0.12839594756844938,0.11368812690866183,0.11028944478960802,0.09020044806984054,0.10699037713738559,0.12291225813563103,0.11614543018130331,0.12335343938455871,0.07443364696157241,0.07344275724671562,0.07918448206561686,0.13055449743306433,0.07825442321044862,0.066932582140539,0.09857996514505368,0.11729790790973214,0.13490354572063704,0.12366015620239204,0.013612133117186297,0.1334090815199625,0.05895707937135285,0.06907680502165688,0.11526335893075473,0.10679470544928713,0.07806644062591812,0.12860565583208228,0.12051954115412156,0.11140944214921822,0.10703410731164155,0.1111721043787514,0.1260478837267806,0.12592706965541603,0.009331494628407605,0.02685353920808205,0.10366556963621044,0.1288064840293376,0.10425748494952293,0.13148865794432613,0.14209034872221263,0.10150641954083496,0.10757039875356045,0.09217591442453933,0.12380165866417137,0.11536474386917348,0.12302135668248829,0.13433016268880194,0.10080126090481209,0.12536894668138515,0.11640295525458105,0.1288734831064948,0.10559464471269364,0.0983343551766116,0.07769110116351807,0.12989100042728133,0.1317445702865966,0.10689737399955156,0.10280242036061214,0.10151005467440159,0.0013413992694198099,0.06014638143729013,0.09685784515463886,0.12524206207181357,0.011102437930472749,0.11059374734586037,0.12879377512907988,0.09526584277693657,0.13453172042310318,0.11172879034519258,0.10423509485773014,0.1268483950548843,0.11138065483736394,0.1476755572191959,0.08728606468388869,0.11529553535154775,0.11580442267892879,0.10433453825076335,0.11120056744459536,0.1249247220048938,0.12173034063864276,0.11697393210455055,0.0870637651379723,0.05636066827141069,0.019443142955808353,0.07553150203722947,0.13453050898588023,0.12501562385558054,0.11757441558434387,0.0855958187763865,0.11428014476714667,0.0,0.08471671835003998,0.12062903133159943,0.13759030710046402,0.07982745347310034
