,sad_aux_op_2p_25001,vdn_2p_770,vdn_op_2p_7772,vdn_aux_2p_940,iql_aux_2p_8110,sad_aux_op_2p_25024,sad_2p_2025,iql_2p_510,vdn_aux_2p_971,vdn_2p_7110,iql_op_2p_700,sad_aux_2p_20025,sad_aux_2p_20024,vdn_op_2p_77112,iql_op_2p_710,iql_2p_310,sad_aux_2p_10,vdn_2p_726,sad_op_2p_2524,sad_aux_2p_20007,vdn_aux_2p_9112,sad_aux_op_2p_25025,sad_op_2p_1,iql_aux_2p_804,sad_aux_2p_20001,iql_aux_2p_8141,sad_2p_2024,sad_aux_2p_20000,iql_2p_210,sad_op_2p_2500,vdn_aux_2p_9142,vdn_aux_2p_9141,sad_2p_2019,iql_2p_7,iql_op_2p_6140,sad_2p_1,vdn_2p_720,vdn_2p_7140,sad_aux_op_2p_1,iql_2p_224,sad_aux_2p_1,vdn_2p_725,vdn_2p_711,sad_aux_op_2p_25007,iql_op_2p_6110,sad_op_2p_2519,iql_2p_111,sad_2p_2007,sad_op_2p_2507,vdn_op_2p_729,sad_op_2p_2,vdn_2p_710,vdn_2p_740,vdn_aux_2p_910,vdn_aux_2p_911,vdn_op_2p_7742,sad_op_2p_2506,sad_aux_2p_20018,iql_aux_2p_800,iql_2p_288,sad_aux_op_2p_25019,sad_op_2p_2501,sad_aux_2p_20006,iql_op_2p_610,vdn_op_2p_7741,iql_2p_4,sad_2p_2000,iql_op_2p_620,iql_op_2p_621,iql_op_2p_618,vdn_2p_7141,iql_aux_2p_840,vdn_op_2p_7711,iql_aux_2p_841,vdn_op_2p_77111,iql_aux_2p_8140,sad_aux_op_2p_25000,vdn_aux_2p_970,sad_aux_op_2p_25018,iql_2p_488,sad_aux_op_2p_2,sad_aux_op_2p_25006,vdn_op_2p_727,iql_aux_2p_811,vdn_aux_2p_941,sad_2p_2006,sad_aux_2p_20019,sad_op_2p_2525,sad_2p_2001,iql_2p_424,sad_2p_9,sad_op_2p_2518,sad_2p_2018,vdn_aux_2p_9111,iql_aux_2p_810,iql_aux_2p_8111,iql_op_2p_600,iql_op_2p_612,vdn_op_2p_7712,vdn_op_2p_7771
iql_aux_2p_804,0.09123902634289781,0.0981490193939807,0.0850976617305082,0.07188000311630488,0.0801648818872703,0.10342089347902579,0.023699499403995856,0.09363546336725205,0.07991799076553414,0.11925134142641751,0.0919264469453704,0.11523503908100173,0.0949586904290492,0.09571402672544917,0.1146926911707978,0.10610699501917864,0.12700857164774354,0.1386104170399902,0.14079158656681157,0.10024599487261324,0.0922282108251049,0.1044203072586937,0.14444957528494157,0.02890457458604087,0.0798974101707934,0.10081434941515022,0.0953724616018691,0.07188220564228674,0.1276918440308542,0.12756737887093236,0.09539888431213438,0.09097561871182851,0.14121131147326688,0.10351026194537429,0.1001743630276729,0.13824230449468064,0.1299788472329248,0.1274676441768655,0.0925701939071103,0.09852745501635572,0.1026393355785198,0.11496068806335492,0.09705981557781777,0.11882886975815261,0.08363588052983002,0.12575372042210123,0.10140916865846007,0.04232396720535541,0.0339630783057131,0.08628806596511478,0.12835156718949714,0.09001829431843285,0.11269498302941439,0.09011889320225809,0.0746057498588413,0.029573484204604636,0.0063069840653041135,0.11341829355090827,0.09097027488141388,0.11608165812047998,0.08626560728355188,0.1133235082760854,0.11893470396818584,0.12082361063964277,0.12329697170652651,0.11481654065508155,0.12307863619653898,0.08197294597609629,0.08154173601291549,0.08130638346403066,0.07346826558453656,0.08735730765081991,0.1269688812268581,0.07780206017837829,0.09976645432208163,0.10204496436375486,0.07960410039690165,0.08498909101761237,0.08873001634170931,0.10746608767420539,0.1031914122008222,0.09662044487581291,0.10445696698641024,0.08443359516211542,0.08280026043437302,0.03948173207953268,0.09741168188672239,0.11309370129233547,0.1338372078310064,0.1030102168136734,0.08256946050447465,0.12072159892910628,0.11701078774198556,0.09090267670426433,0.08580491505735553,0.08486268833827973,0.12027956913790472,0.07361176079948094,0.1167665773755487,0.14360119149923511
sad_aux_2p_20001,0.11363864747523178,0.11470630430800217,0.09669909513537342,0.06519363870808255,0.0611884953892478,0.06200987734224282,0.020742424930561998,0.09706138391760133,0.06720178420250461,0.10029075167731069,0.11935723575887636,0.05727780715076303,0.0825822930657656,0.09786250207306167,0.14523707490857837,0.09488079257679079,0.12624551442328555,0.14251700765873523,0.15000534281151454,0.06230868953845844,0.05877693146124592,0.08697388279247972,0.13088412206222724,0.08450378978483745,0.02909154158857863,0.07856790057014378,0.13989934778975918,0.047448152756456176,0.1362267037258114,0.09181124458365653,0.049109996945632166,0.06949923044178258,0.12375286207599401,0.11199418199174456,0.12199922045652585,0.13741933997803948,0.13551481395035747,0.12422587656362098,0.10412117367759546,0.11050355664864367,0.10556030026482495,0.09615846550356343,0.07952609508834191,0.066512383869472,0.08449287004238877,0.06678689667891449,0.13090035291014307,0.14878965458660087,0.031657972139731254,0.09594128854669401,0.028115839806059507,0.08380205128754308,0.1355636164758081,0.05852299267809192,0.04786754382668908,0.020752296065736916,0.001979381721649465,0.05178014291212414,0.06259628206211612,0.12300607022419666,0.05403134134925766,0.09952071699902489,0.07234730369543843,0.10711249787022986,0.11220322815320422,0.10767985973244948,0.08116576810454022,0.09494385604134686,0.08949918596277845,0.09358452248101713,0.06038455425023852,0.08046303499123059,0.1284545451434086,0.05517066205874278,0.0895754373028678,0.0877173371232848,0.04846615610918613,0.06402100930163472,0.06084117842382739,0.118121752475994,0.0720339864230767,0.07449769736038826,0.078492555519616,0.0760659147844815,0.06326430342618182,0.044621235393027835,0.05900743485358435,0.09852699021080467,0.08503557674291391,0.11442089753187569,0.056086702523860325,0.08554652610129765,0.1344956535803295,0.04801002153717492,0.06185039084759286,0.05829331344159465,0.13595887845962837,0.07566884563676123,0.13072628858802654,0.11154396353008082
iql_aux_2p_8141,0.11605802011063261,0.11709599426111894,0.10595612963863865,0.06556948308473996,0.0693397081620625,0.07946609259300472,0.030942118738056707,0.10728578657026289,0.06998481612464234,0.12970026676919366,0.11637639884443923,0.057665963340604996,0.06360393044458809,0.10839283503996008,0.14391251117258708,0.1143114027558056,0.09980356306264822,0.14698546951314606,0.1477486446909074,0.0937799398165727,0.05184970773302392,0.08550533040694011,0.14586648906448663,0.10007698920331287,0.07378143891250698,0.028107814002515382,0.14789505468405625,0.05819171068116145,0.14094225768022875,0.13377550041767738,0.08026856515473538,0.06390415322966106,0.13106561871062908,0.1146345841009597,0.1110328397907574,0.14180914396469643,0.13972651662444033,0.11349792822778748,0.11463587920018757,0.08475021930355107,0.11732791163231363,0.09809195946661478,0.08272142933968199,0.0773583865395343,0.09476589255634117,0.13702843964666606,0.12477446530440434,0.14333817331053164,0.041382917345204155,0.10260606418725941,0.04322312630988184,0.10051564331983355,0.13505406929078442,0.05695482553743799,0.05381287808694123,0.03944910077555634,0.003796081137172914,0.0673280084957219,0.06131350983266248,0.12339649521765195,0.07827414178386116,0.12443437438264396,0.09334165093890294,0.11249441955937192,0.10477611846217628,0.11262009255901011,0.12790285160230008,0.10333928704998889,0.11715409558355185,0.10260976635778878,0.06237773801605827,0.08428706372866479,0.12913443782353334,0.07369891961216257,0.08724147344010187,0.06883301789112549,0.08380341644587051,0.05158167977101948,0.05786274234773183,0.11491755806664185,0.06427160063356131,0.09553980548441576,0.10202383937100191,0.06863644273999053,0.06993767505429387,0.05072123153078994,0.08685398206184906,0.12875538975903106,0.13969859438090276,0.11530512144740145,0.06911974068238393,0.13308101400274946,0.13046519079049398,0.06947496446922445,0.06672436220751758,0.080999535801139,0.14026770336752503,0.09793421363343864,0.0960362171266653,0.1208521985236512
sad_2p_2024,0.07098354057103659,0.05716395724580306,0.14605765995660755,0.15152338367393992,0.1479015341367357,0.14809626142479085,0.009122764493288204,0.12476355313952868,0.15152088236279515,0.13060453159059987,0.14604545525280818,0.15045523110879194,0.1494562602502819,0.1433704098899072,0.13431068386394285,0.10982873999095136,0.1475236706701674,0.09798588433034627,0.13110227287122067,0.14967613078911415,0.14835905718222936,0.14893185673991982,0.08402788184882444,0.10450481232938509,0.13917273974453473,0.1490926411597836,0.019632753041792177,0.14620314634097312,0.10087211511612115,0.11564182603193363,0.1499825345565276,0.1521673735332249,0.014837585787452076,0.14122507060716943,0.14763209396333846,0.14566577566470443,0.12752749526278637,0.13934985451015008,0.11576277246161652,0.14927032441848578,0.14848937675133528,0.015214929247288664,0.1380950962489255,0.15380531059752128,0.14078541376151155,0.13543156547865787,0.13454968209549956,0.07604874810277944,0.006930814670729552,0.11181625556241812,0.02156726241320395,0.13463570747762274,0.13794863156987097,0.14523129577332838,0.1489040320206273,0.005312551176224094,0.00039995999799979996,0.1361905619050013,0.14694392497820385,0.14198625105269874,0.1452331999509754,0.0920826706389427,0.14174963774204152,0.02501980639413503,0.012817831329831112,0.03741283587219766,0.0209262688504186,0.1388345520106576,0.09780381996629783,0.1331860450347558,0.028122564747903058,0.15114086459988246,0.11855984719963164,0.15213833807426713,0.13842491925950326,0.15197097025419032,0.14229887395197474,0.14825862538145967,0.15024234407117054,0.14279572405362842,0.15279877881710965,0.13717108733257166,0.14861516089551563,0.14489805384476356,0.15032890436639257,0.005051471864714283,0.14881274741096612,0.1444034711771154,0.12738240895822311,0.14791211920596636,0.005283688862906294,0.1282421334507501,0.08802593145204428,0.14825526731957958,0.1476944179310782,0.15172105889427479,0.09375104803680863,0.13476175122044087,0.13854404039149426,0.037002878915024975
sad_aux_2p_20000,0.09966025322062953,0.10983233472889484,0.06497708980863946,0.0427562018893166,0.045135686546235225,0.057467896011599386,0.021384947229301267,0.07116698554807559,0.059641774353216555,0.08027798298412835,0.08645474543366605,0.053069976144709166,0.06463240326647307,0.06487478425397653,0.13387874812680317,0.07715589538071606,0.09167112068694262,0.1254835153795111,0.12567983294069102,0.053252619916770286,0.04603233428797632,0.07510786611267824,0.13137454337884488,0.0713591914191858,0.04358233761513946,0.056049284313004384,0.1457381425708452,0.027040165532037707,0.13472878756969497,0.08033648431441345,0.06238141543761251,0.05800282365540492,0.1341133823598525,0.10547246480480106,0.08627235826149647,0.11895518537667872,0.12705366976203403,0.1334185831434287,0.0913858455560816,0.0859482530363474,0.09697700758427226,0.10389991241574749,0.06852626702221565,0.055737401374660434,0.06991949084482808,0.09676116758286869,0.10416882754452024,0.1347073490497085,0.028762563307188037,0.08332106576370708,0.05405326077120602,0.05889050442983147,0.10102752907994929,0.05506464382886717,0.046046478692729584,0.025990688178653524,0.0020388231899799453,0.048586799524150584,0.05428355706841621,0.09494756447639928,0.05039994158726774,0.0795463472951461,0.0712467037834032,0.10336903923322495,0.11438581604377354,0.111637470412044,0.07632423253462821,0.06697816904036717,0.0785637210931356,0.06323476101006471,0.04476831165009464,0.05827472151799611,0.10420467490472775,0.05391084128447636,0.07013210186498049,0.06882078546485793,0.03671955511713071,0.04782440473231214,0.05401975668216213,0.1031349900276332,0.055188315792384895,0.06254163253385699,0.0844765186782694,0.055587755774091106,0.03816206189398052,0.05171113736904265,0.0585059288619538,0.08297321707635542,0.11347782712054369,0.09710607606118167,0.06267773824891897,0.07451785418273932,0.141455498132805,0.050331861797473766,0.055451047672699566,0.0597118818326805,0.13588045039666302,0.06732946760520239,0.12860839708199465,0.12234809082286491
iql_2p_210,0.12343446831416256,0.07902139452072457,0.13858829318524707,0.14004247481389354,0.13513471320130888,0.13880810693904014,0.016632476905139533,0.12537931692268867,0.14165947200240442,0.13438681780591427,0.139039389383009,0.14290245411468622,0.1376654965051156,0.13841141582976457,0.1344873070888104,0.12632327785487518,0.14403918286355277,0.13015923785886271,0.13685092546270924,0.14053946232998046,0.14281777007081436,0.14517494524882726,0.09710966992014751,0.128679850015455,0.1361706867427788,0.14178498019183838,0.10167633352948954,0.13529756121970565,0.023353640230165403,0.11008436615614407,0.14212023008706393,0.13963488615671943,0.05611491915702989,0.12789708049834445,0.14045158528119217,0.12536350062119359,0.09105978185785424,0.11192905721035981,0.13317443166013512,0.13423881855856745,0.14662719845922173,0.05214814213373282,0.1331982341924997,0.14325892597670833,0.13792043430906095,0.08869019228753539,0.13754699851323546,0.04077518304066825,0.005235245935006301,0.1290991902685683,0.0164011160595857,0.13564620897024732,0.1229207783574445,0.13680466304918118,0.1369122449162236,0.02034018505323882,0.004297348019418488,0.13606378692363374,0.1330846673061927,0.13438607877306338,0.1349866647932306,0.10751852141840493,0.13559720303900077,0.1033799970980847,0.03896947523382884,0.10612197721490116,0.08629282755826234,0.13393879426066221,0.12162596035386523,0.13422818768053155,0.03456928474816915,0.14319166456187316,0.1281203933806012,0.14152456631977361,0.1354613085423288,0.1414754190663523,0.1358440252642714,0.142020409913505,0.14258289151227085,0.135382775595716,0.142104902969602,0.14661075079270278,0.12725350761373924,0.1389421939081142,0.14508689490095236,0.02549496201213094,0.1351969383972877,0.12571210535187133,0.08085786912848991,0.13846561771067936,0.0453111446776618,0.10393491651990683,0.12801341776548267,0.1393126899029661,0.13173297716213658,0.13845695911726505,0.14606011844442685,0.1261535125472137,0.11616204943095658,0.10633565629646528
sad_op_2p_2500,0.12720291053273897,0.06839942245370205,0.10491134299016479,0.1133610060294103,0.11599158503960535,0.12765921585220552,0.010577621282689223,0.07843765136718463,0.13643764990646828,0.07012616630046163,0.1184837898110961,0.11078850929586515,0.1404511473787238,0.07762082601982537,0.15270588135366628,0.05761524687094555,0.14214435918459797,0.1451008619960612,0.141035570662156,0.09014626155310046,0.11848876939187106,0.14284364643903488,0.13570461144706908,0.12762572753171675,0.08707436081878522,0.1311294287030947,0.11845750279319585,0.07855431262508761,0.11263393446026823,0.02828532283711819,0.12478229605196403,0.1380225405069766,0.05897323589561623,0.14948288795711703,0.1289384155323773,0.08289531127874485,0.12546904650948773,0.14026919693218465,0.13648012423792702,0.1431578704507719,0.12982678922317994,0.06893599953580132,0.11255210704380438,0.11901529313495808,0.10934085787115445,0.10636802372893839,0.0994376892732328,0.14711488775783366,0.0012644556140885294,0.12339591665853453,0.012139455012478935,0.06633426408727242,0.13536264415266125,0.131104653616872,0.12019873540100162,0.00780448896469205,0.0,0.10205933924928183,0.12197309601711354,0.13061604651802933,0.10890982394623544,0.0707344052636339,0.1275516319299757,0.053591564709383144,0.06130962567166759,0.08691573040595126,0.03776950049974185,0.08394709643579103,0.1059399588068638,0.11553596994875666,0.012386815894328936,0.11848159266316434,0.09891870500567625,0.12027339190361264,0.11219477007418839,0.12690984907405728,0.08459917257278585,0.1304109781881878,0.1331206903527772,0.13083001854314627,0.13189965689113828,0.13383958681944588,0.1424695636548382,0.13864861785102656,0.08474622592186629,0.01361805595523825,0.12829712003003027,0.1385309156542322,0.1197831340381441,0.13932071774147592,0.024493264380233193,0.03198819669815728,0.1323078942164828,0.10513810159975306,0.1291724924277611,0.125760145515183,0.11691427341432695,0.1065973348634946,0.13237284990510706,0.1028544359762864
vdn_aux_2p_9142,0.1269634837581263,0.1203173179222343,0.08758360389936007,0.06419432398584785,0.05961739283128707,0.05209911408075957,0.026238565662017425,0.10522068602703556,0.06564608040088912,0.09817158839501375,0.10609545102406606,0.05341557637992873,0.07825038985206399,0.09594533443581298,0.1287266794724388,0.10350089371594817,0.12594888918922628,0.14605114446658746,0.14454580461569957,0.07314596913022617,0.07670068156150896,0.07275457698316992,0.14814153856363177,0.09482732395254018,0.046660627942624176,0.0835993411935764,0.14900221933917626,0.06395539689502364,0.141719346202274,0.12666818372424862,0.025018843458481453,0.0566273361548996,0.1268301033982075,0.0895940904747629,0.10433192201814362,0.13832501063798983,0.12846934588453388,0.13439276694822527,0.11459217393871189,0.10659725741312484,0.09749522425226786,0.08711593190685617,0.09150611503063606,0.07460187531154965,0.08368601718327859,0.1125202414146006,0.11869951544972708,0.1396147108581327,0.047848519642722485,0.09904004971727347,0.04727652906041221,0.08766504598755424,0.12304004629387945,0.06856206741340287,0.05822249949976384,0.024337148559352633,0.00392203110645492,0.07104752657200672,0.056122252556361274,0.10772722589949116,0.061544821455586325,0.12459680432499062,0.062375094965859565,0.11489886140428025,0.1055491573059681,0.11087376515659599,0.12426136683619732,0.08621809721862342,0.09531845672271452,0.0815048800502154,0.06233396403245986,0.08340035486735052,0.13104769937698257,0.057976394575723664,0.10576490018905138,0.07731432110547179,0.06296620528505747,0.05231116010948332,0.07330411742869564,0.12362828074514344,0.06556032946836067,0.07139515367306103,0.077444635760006,0.07848062364685948,0.06757494825747187,0.05585349915627488,0.06648843171559997,0.09259848810860791,0.11837622734316211,0.10692300478381629,0.07243222686070061,0.1206635382872556,0.1419683163526285,0.04529612354274922,0.08561296630768028,0.056277313297633524,0.1419422223582539,0.06431975721347213,0.11260724680055008,0.11258544403252137
vdn_aux_2p_9141,0.08778891046140166,0.10967251466069335,0.08987896768432535,0.0573499226852138,0.0643653471364833,0.05380624766697637,0.025751060405350298,0.1082839820472077,0.061951074308683296,0.12019362908241017,0.09909917355861247,0.0631347267991238,0.041996562145013724,0.09555385961854182,0.1355342471554699,0.10957961675421209,0.1172848026301788,0.14838155950117252,0.13069686196691946,0.08447085177740307,0.06983013212073996,0.05202073978712721,0.14704501960964197,0.08708020964604989,0.07098453640054289,0.06334299645580402,0.15137686491667082,0.05904728674545512,0.13971128856323672,0.13776823549715658,0.06447193398681321,0.023698371252050213,0.13229159426055762,0.11038809443051366,0.08781253195301911,0.1450899730787762,0.1376659877820226,0.1352953202147066,0.10696416087643561,0.09849708507362032,0.10566249665799118,0.10052901794009528,0.08706469116697078,0.07596020242205782,0.08934954280800768,0.14064791146689665,0.1184550885019297,0.1217980590978362,0.04599532489286275,0.09918618226345845,0.03816880024313051,0.08970492624153927,0.13291982533843474,0.05505229332189532,0.04887416528187464,0.026813662785975363,0.003632189422373233,0.07757922273392534,0.05675849497652312,0.11079476825193506,0.07113934714347608,0.12445386923675776,0.0965160423556623,0.11683039330585171,0.11202434021229493,0.11773770682326032,0.12972675822666657,0.09023941205482225,0.10083152836290839,0.08131318018624041,0.07106486271006228,0.08312798955827093,0.1342959356347019,0.06633514754637997,0.09127549853054762,0.05568282169574383,0.07601391788350341,0.059601277570199784,0.06674672630174457,0.10652646916142483,0.03772529379607267,0.06792896142294537,0.09281395826059785,0.06650987511640657,0.06490766309150252,0.0355942915648001,0.08727026875173467,0.1125210536388635,0.1436933614054595,0.10267838093776119,0.06340904061724953,0.13437878689733732,0.13978983940186784,0.05374934232155775,0.061359131089023744,0.0626581508823872,0.14306144064701712,0.08281669995840212,0.10532674004259318,0.13095755889600263
sad_2p_2019,0.13608246085370443,0.0365892884872062,0.1323808892249935,0.1382713561371262,0.13221270268775237,0.12854141433794788,0.008537810023653607,0.10722645610109474,0.1239921904314945,0.12428187562150805,0.13789417391608683,0.1298957981152585,0.12764340700561072,0.1303457616955764,0.1299514912265342,0.1305601163908795,0.11149784711822915,0.13824676716654172,0.13448925797995911,0.12250184978195228,0.1353912606928527,0.12531362754305694,0.13764757174756115,0.14054720826825412,0.12285995604752592,0.13200951044527057,0.0109741423355085,0.13454711424627433,0.05834135898314334,0.05958194565470315,0.12648186333225803,0.13446222071645253,0.026429370177891112,0.13356175548412053,0.13914891016461464,0.11672231923672523,0.13768911753657223,0.11104527019193569,0.14186101863443668,0.13190077406899475,0.13956712435240615,0.08130291015701716,0.12631396869705266,0.13638481745414333,0.13769582419231166,0.13618976302204217,0.13873944165953675,0.0,0.00572835124621387,0.13330431275844004,0.14718737203985946,0.12776348520606345,0.13828895079506534,0.13272006015670726,0.13437975916037354,0.00503355063548585,0.0,0.13078945327510166,0.13222104873279444,0.13828470064327433,0.1295845669823378,0.08751259452216006,0.11801746172494983,0.045831726914878516,0.08028613309906013,0.07449492175980857,0.10252160451339024,0.13663587789449738,0.13276380940602753,0.13062184123644868,0.014604895343685283,0.13177325385676716,0.13740480268171124,0.13646192069584834,0.13326975758963472,0.13269193386185912,0.1231032222486479,0.12869314623553188,0.12888458042760584,0.11744979519777803,0.1258856234841771,0.1331716917666814,0.13344751777384248,0.13086145149737566,0.11365513982218314,0.007090495610322313,0.13268132757852552,0.136177090701777,0.12987692623403127,0.13883223498885264,0.024020317899644872,0.13424783481307992,0.07949685372390533,0.13383617062662842,0.13016839051013882,0.13285993816045527,0.039718594033525415,0.13380842616218158,0.11408286377892166,0.09860086555401022
iql_2p_7,0.10311643500431927,0.10348843088964099,0.13331765374473104,0.12700411177595788,0.1126233270330796,0.1067936579015814,0.017727442003853795,0.10817537579319982,0.08737357728741567,0.14854288539004484,0.13813918288450963,0.12135620926841774,0.11034979380134789,0.14000376726359903,0.10498680999058882,0.11896840373813544,0.12723997079534402,0.1413415013363025,0.14955110299827282,0.1325485160686456,0.117644124375168,0.1037664787491606,0.14495093525741734,0.10729560509172778,0.12494029294026808,0.1249501212164278,0.14334962906125706,0.11107898090998133,0.12861027364872527,0.14875120810265713,0.09886316102573293,0.11743462082367363,0.13071201049635797,0.022947585319592997,0.13801583491759198,0.15735838240144695,0.09638261150228292,0.11682141170179378,0.11727413951933308,0.11574426012550254,0.13780448500683856,0.08662698535675821,0.13319999987987988,0.12508819260026105,0.10774837260952018,0.1377849837681886,0.14379436625960004,0.1355016066620614,0.01723576722980442,0.10491195451424971,0.018873269775001894,0.13118744668603013,0.13773216025315219,0.11457722929098957,0.1211960981220105,0.02678701715383779,0.004077316764736337,0.10772884107795831,0.1052320026987988,0.14184524513708593,0.12658570548051623,0.1372685659573961,0.12920840579466958,0.10442048396746685,0.08402544257544854,0.10343989342608585,0.13390506413127176,0.12789683314296724,0.08607885705560919,0.12464672331032212,0.04160979730784567,0.11241462623698041,0.12704703645500748,0.11189389130779212,0.13847780691504324,0.1250351179789102,0.13636503469731528,0.10772007263272709,0.1115462115537771,0.1434902196248929,0.10656901523426028,0.13562174194427676,0.10357188668745973,0.11945373316895541,0.13070342584645592,0.029447242451543742,0.11182679979325172,0.13025569917665789,0.12878271036129033,0.12112838725913921,0.058430929891625044,0.1525358292074357,0.13253384219888895,0.10124353514175609,0.1043836247310851,0.10767060880295977,0.13601108116620497,0.07318001016671151,0.10895767853620965,0.12698564803945364
iql_op_2p_6140,0.10378343544130729,0.11395536807013522,0.0734484611683594,0.08591583970374729,0.09000957242427052,0.0908008422427898,0.01945532235662005,0.08110071644566402,0.09248683210057526,0.10407306506488602,0.05377855922205428,0.10417780431550666,0.09508929693714219,0.06988298648455143,0.12761569107284573,0.07543113282988662,0.12392299170049116,0.14389354284331177,0.09330972249449679,0.10974326516009991,0.10316683792769844,0.09057052942320697,0.1519732721500725,0.09289814396423644,0.11630359705529318,0.1073485919423259,0.14572771516770583,0.08085816441151752,0.14026311275599154,0.13102487714934138,0.09755124995611282,0.08283519174843504,0.13865617767701516,0.13963416613422375,0.023301141602934394,0.12819559443288212,0.13594145798835616,0.14362334061008328,0.10127020347565219,0.10188867803637457,0.08035977695339876,0.08423325784985405,0.10922872790616944,0.10967093583990245,0.07214639139970896,0.15108858318218485,0.07585190961340392,0.1411790999829649,0.022734206122053173,0.09253911933879638,0.01844915174201784,0.08715452594099746,0.11526952315334699,0.10728942087643124,0.09052053539390938,0.030844766946760995,0.004808326112068524,0.11972000988974232,0.08749387686004088,0.06814232159238486,0.11750699056651906,0.13153519608074488,0.12485418259714008,0.10271708839331456,0.08689475376569059,0.11808205960263395,0.13233485515161908,0.056820990417274495,0.09622862405750172,0.059044388387043185,0.050860992597471,0.11147317295206054,0.09662709247410893,0.10503901656051431,0.09998008505697521,0.08319926302558213,0.10897035721699731,0.09545108468739369,0.10448037944035232,0.09944771892808803,0.0710717890586694,0.12125974735253243,0.13617733376740784,0.10339352010643607,0.08643808716069554,0.03150813533041903,0.12163834382299028,0.13243277512760956,0.1524652036629998,0.09813966859532387,0.07336537624792773,0.13568336304794335,0.14019567693762885,0.0882952789677908,0.11332979287018925,0.10758771792356225,0.13924554194659158,0.07415237587562518,0.135403007322585,0.13780677939782207
sad_2p_1,0.13083804510921127,0.08585764846535221,0.10684672221458176,0.131810923492706,0.13631340641330916,0.14258549480224136,0.013616606331975672,0.10096888134469946,0.1476728015309522,0.1255078844057217,0.11822704851259715,0.14221853111321323,0.140322996518746,0.08641021046149581,0.15809111813128526,0.11997754453229986,0.14822536473896766,0.15193864403765092,0.13922805464417004,0.1369340980179882,0.13544017008258663,0.14750694898885272,0.15164601929493562,0.1371049666204693,0.13698601946184144,0.1418311229878689,0.14558098114795076,0.12169497922264501,0.1261698466353986,0.08308540011337731,0.13519524343703812,0.14259253455914164,0.11614933666620743,0.15710023905774298,0.12614909071412286,0.030406285665960583,0.1320330193550083,0.14269688153565233,0.14602777355010244,0.1430860100498997,0.13090021848721262,0.08068079444328745,0.1345389900066148,0.12911644059530142,0.1252317199115304,0.15073098643610075,0.11770538512744438,0.1477813775548191,0.005501120613111478,0.12599771477292754,0.017482432553852453,0.09784720104325927,0.14905905168086908,0.13038108669588544,0.12807206608780855,0.00731954916644461,0.0,0.12637496904055012,0.13536559441748852,0.1101672979064114,0.14243306481291484,0.07852290361416853,0.1417546792455191,0.05450086971783111,0.09115381830729856,0.08965994619672711,0.09873871313724925,0.110203603716031,0.12056898440312086,0.12928021036492784,0.024127395217884588,0.14564060420088898,0.13325004390243178,0.14740402162763402,0.12770518598710076,0.12142705566717821,0.11894897860847735,0.1454207718587685,0.14399580204992088,0.12344525186494616,0.14469816239330754,0.14455720760999777,0.14037178380287116,0.1262238886740541,0.13116850890362367,0.008863588438098872,0.14178120958716636,0.14198440466473775,0.15184930961976745,0.1483383600017204,0.03986942999341726,0.1191240294483023,0.1422212895455529,0.1315200364963453,0.14193823727241367,0.13178887006117018,0.14037774156895386,0.11905801530346455,0.14232741509631935,0.12418406335758224
vdn_2p_720,0.1317175243921628,0.06972145632443429,0.1321052230307341,0.13994878560387727,0.12764978687017067,0.1365869071324188,0.01307673843127559,0.12879701251193676,0.13074879964267358,0.1389874473756533,0.13101756535671083,0.13301996719289927,0.1379435023768789,0.13684291651378963,0.13551489881190185,0.13496023352084124,0.14065714773163857,0.11025767579629095,0.13847485594143077,0.13816113711170736,0.14084259582952877,0.13813155396215596,0.13904620515497715,0.12792432212835836,0.13504305814072784,0.13982824893418352,0.11433392409954272,0.12360358023940893,0.09334477596523545,0.12490032774977014,0.1276206247908229,0.13665452964318453,0.13435456133678528,0.08958546292786569,0.13752286905093275,0.1308039754747538,0.019201548062591202,0.1370530265554176,0.1371360638198428,0.13163015456953622,0.13898654898946156,0.0964715875271056,0.12198635199070426,0.1366245693570523,0.12870431526565068,0.1318914215254351,0.13871550061907287,0.04131057743484106,0.015208940528518084,0.12150874467296581,0.11472545450770723,0.13665670108706707,0.13592481109790072,0.1311231316282524,0.14006805203186057,0.011166365209861263,0.0,0.13375032070241924,0.1351087158994563,0.13552701174304702,0.13605432985392268,0.1314904952002235,0.140127219454323,0.10390645173424026,0.10761203170649647,0.09642063177556968,0.1311733765365518,0.12344369660699571,0.10556535458188922,0.12193533748671873,0.027223466201055292,0.1322259399664075,0.11767323909878576,0.13558206182235172,0.13030866445482434,0.139446088191817,0.13719083164701643,0.13425188859751658,0.13251125232220848,0.13626281591101808,0.1356788782677687,0.13396044490818923,0.11261899232367513,0.1377533893884285,0.14034644437248847,0.010385896591050771,0.11495124531730833,0.13583745863347121,0.13636978548050885,0.13461290030305414,0.026848547670218582,0.1281475134678781,0.09424524734966744,0.11961793791902618,0.1283371714196631,0.13180578184586592,0.09957530131513537,0.09716345975725649,0.1153023928285966,0.10712347921907689
