,iql_2p_801,iql_2p_12,iql_2p_420,iql_2p_514,iql_2p_5,iql_2p_616,iql_2p_280,iql_2p_510,iql_2p_292,iql_2p_106,iql_2p_800,iql_2p_802,iql_2p_204,iql_2p_310,vdn_2p_726,iql_2p_492,iql_2p_3,vdn_2p_730,iql_2p_803,iql_2p_432,iql_2p_212,iql_2p_101,iql_2p_804,iql_2p_210,iql_2p_700,iql_2p_10,vdn_2p_724,vdn_2p_727,iql_2p_7,iql_2p_614,iql_2p_9,vdn_2p_720,iql_2p_602,iql_2p_232,iql_2p_224,vdn_2p_725,iql_2p_604,iql_2p_112,iql_2p_220,iql_2p_11,iql_2p_111,iql_2p_706,iql_2p_102,iql_2p_214,iql_2p_107,iql_2p_428,iql_2p_208,iql_2p_710,iql_2p_288,iql_2p_6,iql_2p_110,vdn_2p_721,iql_2p_2,iql_2p_8,iql_2p_105,iql_2p_4,iql_2p_113,iql_2p_518,iql_2p_314,iql_2p_805,iql_2p_606,vdn_2p_729,iql_2p_612,iql_2p_608,iql_2p_610,iql_2p_228,iql_2p_488,iql_2p_284,iql_2p_484,iql_2p_200,vdn_2p_728,iql_2p_618,vdn_2p_722,iql_2p_424,iql_2p_480,iql_2p_600,vdn_2p_723,iql_2p_206,iql_2p_318,iql_2p_202,iql_2p_1
iql_2p_800,0.06370704049004318,0.093020668627999,0.0626994577966987,0.09344286228492789,0.1303822846555467,0.09866680734674654,0.08573047178220822,0.0952867550502167,0.12015438548800457,0.07798858890889102,0.024601877001562297,0.05490105827759607,0.04771706537497879,0.09267789376113378,0.14430369018150577,0.1296691294333389,0.11935869701031424,0.1230222884196193,0.048763648673986644,0.0698934299630516,0.10195190379782026,0.10040136887513038,0.09047753201762303,0.13079074107902286,0.08962847315446135,0.08761463252219916,0.12640990391579293,0.10039237564675914,0.10099553063378597,0.07270395813159004,0.1042663656219013,0.13359090795409692,0.12390160728578141,0.11599179664096938,0.10620545748689189,0.09617983156566662,0.09044625082334812,0.08541691968222688,0.0841174717166416,0.13340004410793874,0.10883145776842282,0.10993574137649682,0.09425952934319162,0.09199051690255904,0.08298329470441626,0.09949180947193592,0.11999693246079252,0.12942284901824716,0.10589341116424571,0.11498194418255415,0.12322849589279258,0.0851634268450959,0.07309621270626816,0.0876362489384387,0.10728703328920974,0.11563864319508423,0.1277204822728132,0.08323912061044375,0.09726828070856398,0.0396181888531013,0.13206744652638666,0.10006390434117589,0.07669104771744874,0.0909292397856707,0.11927103802684036,0.050740364287222055,0.11358416946036097,0.10514865967762024,0.08080024628675336,0.10913236876380901,0.1223241395964018,0.07449224625422433,0.0982873549954418,0.10704596392204611,0.10160992073611709,0.13906791063361812,0.10224636912868837,0.09116070868526636,0.12055621480454669,0.07901317717950594,0.0974020287263053
iql_2p_802,0.05231690480141194,0.08166476469077714,0.06526463029850088,0.09243858930122203,0.13376937814014087,0.09965853825939854,0.09838359664090351,0.08679962230332572,0.10613397405166734,0.07917827964789334,0.05501166647175851,0.026988345781095956,0.0411283769677336,0.09680696995568036,0.14318494714179977,0.13032013198274472,0.1202684602379194,0.12750939475975875,0.04889094345581806,0.08353667414974096,0.10207808446478608,0.08795380150965619,0.08360991859821416,0.13691964358703246,0.09622044585221999,0.08873676234796939,0.12469070954966932,0.09582829577948258,0.10011048292761353,0.08175066482910093,0.08628158436190193,0.13132553750127962,0.11512325078801416,0.11561373966791316,0.08988804730329834,0.11090202086526646,0.0987026863261583,0.08461388893083688,0.09178100016888027,0.1379563197827486,0.11538900869666918,0.11593840447409995,0.09295445611696083,0.08254243374168223,0.08105290696822662,0.08564950549769683,0.11013580558564956,0.12997859516089563,0.10378463512485843,0.09718451498052556,0.12130631479028615,0.09612634348606004,0.08056534560218803,0.09159797447542167,0.10923316532994912,0.11715134741009169,0.12591562123898686,0.08367031105475824,0.09368498154987276,0.05570470996244393,0.13133403385261566,0.09455995562604712,0.07560489460345804,0.08857615205008626,0.11930101327314868,0.05270245504717972,0.10737134008663579,0.10960563397928046,0.07343108393589189,0.10055576661733527,0.10541286718422946,0.0794831053243392,0.1111938737880824,0.0876908371039985,0.10465811326409433,0.13722386019931082,0.10044854503675003,0.09030677387660352,0.1076883945836319,0.08015801015494332,0.08651918427724568
iql_2p_204,0.04535812906194434,0.04967083941308019,0.029534077808524847,0.04497931889213086,0.04102853553321152,0.053652764402218826,0.04618968854625456,0.042007994572462036,0.038279485785470004,0.04292539537383435,0.05026418008880678,0.04376795896543498,0.02262196879142043,0.04688558976913908,0.016074462728190946,0.043679999175824165,0.07101053662661619,0.03907672821514104,0.044875479184071115,0.04693795053046095,0.04095245780169977,0.04643789176954526,0.0519560398028949,0.04083526231089987,0.05377653198189708,0.0512200859819661,0.026233967446804535,0.04364547710817238,0.043045270680993515,0.04719607704036428,0.050449873419068154,0.017721670124454976,0.049376012880750095,0.04411946509195233,0.04518635935766457,0.026485461521370546,0.057060001472134574,0.04921234804396148,0.055082075124308814,0.033859067441381195,0.04841441107769462,0.05238356314723158,0.04927945324372014,0.05073391575662182,0.05195909460335119,0.050462324560012095,0.04080407822754976,0.050436932420598296,0.04851914558192467,0.04543812945093581,0.03734168244736704,0.015947413583399662,0.04938630579421789,0.048750570950502725,0.046940127907793346,0.061109389065838314,0.039559897977623756,0.04758942395112595,0.044107663189065005,0.041890152637582966,0.04349819306591942,0.03987227357450286,0.04630326433416978,0.04767348109798569,0.031923913419253595,0.014065046320577833,0.0446003878010046,0.04307538981831737,0.051303660610135804,0.04919775604638895,0.040008291540629425,0.057043476401776205,0.05215784343701337,0.05373832271293922,0.05170869667667132,0.05204032090600518,0.04554258130585046,0.04764428158761552,0.054002393354369016,0.050188641264732395,0.0465218524136776
iql_2p_310,0.10896968752822962,0.07946582943630552,0.05838735143847509,0.10338529396389025,0.12280947764728908,0.06627129447958596,0.0524266982366809,0.05950398648830177,0.12987539874818477,0.09307409689059572,0.0863114279339648,0.09470435411320854,0.04501690917866307,0.026447979280088678,0.11980545693748677,0.09762867955677777,0.09442927643480065,0.07027565604105022,0.11265356154156866,0.08810674598462935,0.08397546613148389,0.08323997496395587,0.10260680644089844,0.12658749736052136,0.06143832803714632,0.07710100590783493,0.092972253237189,0.10605114988532656,0.11267124211616732,0.06767617902925667,0.12099876201019578,0.1344834383855499,0.12815765887374816,0.1014986188674506,0.1172708260736659,0.09798203002591853,0.08682318142063213,0.08624284777301826,0.051552044692718055,0.12725515081127362,0.0916264708913314,0.11025289024782978,0.0975783207070095,0.07470122242641013,0.09482645622398844,0.09662128026475325,0.12863830396891898,0.12146991960152109,0.06943025185032818,0.11639667070840126,0.11990115275509237,0.04381413242322619,0.06504980190592435,0.08006195600908085,0.10227648703392192,0.1119255461099029,0.12743397722742547,0.089732488475468,0.0612371390579279,0.09688307360937717,0.13109693729450736,0.08961069217453908,0.07957328194815141,0.05622999598079302,0.10789710283413544,0.01686684890547135,0.10844876895566864,0.11064110830970555,0.09942248840176954,0.10870189249502511,0.11650806636452257,0.0691044296698844,0.08797178293066475,0.11444837788278173,0.1104601325727975,0.12348996237751472,0.08955301620827742,0.1006482838800543,0.11485467266071503,0.07514576746563974,0.1059758915602978
vdn_2p_726,0.14945927538965256,0.13615961821333078,0.025384150015314678,0.14338429470482464,0.12020427782737185,0.14394022092521602,0.09407547263766469,0.13365779097381492,0.13736711688027814,0.12213991553951557,0.14300973460572536,0.14232406287061933,0.016408426128059934,0.11949923082597644,0.027945632789400203,0.09034959971134349,0.049701190247317006,0.13488296529955143,0.1452685689060094,0.13917610553539714,0.13169381458519605,0.11442637706403187,0.13810375899301222,0.132599641598309,0.12973049676926393,0.12470632882095438,0.11272314796881781,0.15000218569074253,0.14542891264119387,0.13756480244597452,0.14498851496584134,0.10948307335839637,0.14142393548476864,0.13985442806003676,0.13645747281845724,0.11988771760276362,0.14025284322251722,0.1349082384437659,0.12264303975358731,0.14565649881828135,0.14511549761483092,0.14839365851679784,0.13836999859796198,0.13739762047430076,0.1350129023760322,0.1182617515852019,0.11608784670240034,0.1364586177857595,0.10696503264151326,0.1370335419085415,0.12282609898551693,0.020863202247018552,0.14079945883418726,0.1432442744684757,0.12957682728018927,0.07647851442071818,0.1395418412950037,0.1376791041225937,0.12618512102462792,0.14889305165789302,0.13605228639019634,0.13004139845449217,0.12742302762059923,0.11959280108769088,0.06465029002255132,0.014157066362774457,0.1340135154676572,0.1319262188952598,0.13614740294254604,0.13503344723437968,0.14207778331604135,0.13415701699128527,0.15403813719985063,0.14935846855133456,0.11113444556931933,0.12606678864792265,0.14860373884933045,0.14600861648546634,0.12725478065675963,0.14013613309921175,0.14191000863927816
iql_2p_492,0.13391075687934856,0.116058434799027,0.05742153352184178,0.12917517405445986,0.13627335399115997,0.1116191238094978,0.10212208282247284,0.0963811697791638,0.12029169078535724,0.1228633696754244,0.1304814670671663,0.13058897423595914,0.04114511674548998,0.09963782892054604,0.0907801465079232,0.027193998014267782,0.12122818101415198,0.09299859783889217,0.13334226336762098,0.11982665075850196,0.11895706734784614,0.10780732112430955,0.12182041549756756,0.12807211605966384,0.1100514688316335,0.11420272189400743,0.07199811975322688,0.11429880975758236,0.11085044768515824,0.1121885179151592,0.11310434032343764,0.09854454550100679,0.10541013139162668,0.11221075595503312,0.1215837231211481,0.043817044263619605,0.12039245076000404,0.11611434309334913,0.10208540702764524,0.09585981748365682,0.10925774938190883,0.10619196203103132,0.11942772328065204,0.11254669487817046,0.11623302494558076,0.11650242902188777,0.10670303553320308,0.09857377890696897,0.11399749484966763,0.09452733361308781,0.12986051285899033,0.12069380759591603,0.11820260626568263,0.10959962788257996,0.11243390147104207,0.09196831241248259,0.10764299572196975,0.10497104454086374,0.10710543496947296,0.13474755953263126,0.10583608927015396,0.11260321842647306,0.10988867002562185,0.09777707702728691,0.07718634076052577,0.024133405230095484,0.10437916175175962,0.1199863629251258,0.11430661797113936,0.11030539334048901,0.1119286886906123,0.11629899256657386,0.11882793947552908,0.1251421560945791,0.09491044098517296,0.12409292385950134,0.10788936792844787,0.11330631050387263,0.1077529482102462,0.1145406792366799,0.11258388797692145
iql_2p_3,0.11295351960873108,0.10062901116477295,0.05403756885723117,0.11672057559830658,0.0908469196395783,0.09920193026347825,0.10154184146449186,0.09112407853032042,0.08607379675603952,0.10369099864501256,0.11940368959123498,0.11876169079294888,0.06942094156664831,0.09317226625986941,0.04616525022135155,0.12082685052586614,0.029442958411137966,0.07936084898739428,0.1147669470187301,0.10961363123261632,0.1013771221134236,0.09702164706909483,0.1101418080839424,0.10249107496753071,0.10420352992101564,0.1080443006918921,0.056334843498495664,0.08767275499264295,0.08994566804465905,0.10415274594555823,0.09443814987599027,0.06210707650501672,0.08873057533905661,0.08615213984574034,0.09922037145667213,0.04261041666071807,0.11838791235594957,0.10821683403241845,0.10153422276257398,0.07935439718125266,0.09051000386697594,0.10262916217138285,0.10784261124434998,0.10338055275534175,0.10345088539012123,0.09483094174371569,0.07561123726007926,0.09151281086274206,0.09383183255164528,0.08954055242179378,0.09815511381481863,0.041186821581666144,0.11456603248781899,0.1049673122071819,0.10125697491037346,0.0965588069520331,0.07388746015393952,0.10307546967149847,0.09212826185270186,0.11736889727691915,0.10056043452571194,0.0927589804169925,0.10718431228496081,0.09753551045644862,0.11346066821590642,0.01585500198675484,0.08749088981145407,0.08840375811016181,0.10690633448023555,0.09380532624536837,0.08313569818074544,0.1060593910599151,0.09591461469452921,0.09966913520242864,0.08805709057196928,0.13101558991204063,0.1021829130138694,0.1006920761529923,0.09052580184676631,0.1073300565918047,0.0970617854770867
vdn_2p_730,0.13736906292175105,0.1267369144014482,0.03869576421263702,0.13437801677357797,0.13446314466053516,0.10081699713837938,0.06450287832337406,0.09238133140413164,0.14456766454501505,0.11083512623712755,0.11931225264825068,0.1274490842964358,0.03766134899336454,0.0721345507229372,0.13629802158505455,0.09566136340236846,0.08369678029649648,0.031169559380908807,0.1417624153010945,0.1109147130366391,0.12299169789867934,0.10561552124569569,0.12825696843446752,0.1397346946466768,0.08454044613083136,0.09989319272102579,0.1312540802870524,0.14027064126181216,0.1472560731243367,0.11938330787844671,0.15096316382482186,0.1376166261757641,0.15139035372176127,0.1343546180523766,0.1344949414364719,0.09771032387624146,0.1174697101384012,0.12767523249244545,0.07511053396162219,0.13887674279014467,0.11766623899827851,0.1434489333247201,0.11466892740407056,0.11283345603144485,0.1314046725501038,0.10727060268312097,0.13123965836590706,0.15073899750230527,0.07512132820977009,0.1290634148316245,0.1331231441635901,0.02269289915370004,0.11606588418652572,0.13837277547263407,0.11935169538804213,0.11101104809882664,0.14375073971287936,0.11569569450934637,0.10076067026374923,0.13182171569206647,0.14647807620254985,0.11824493345594134,0.10258755869987353,0.08815634457031439,0.0862974344925734,0.011636760717656782,0.11647143783778065,0.12888627393171082,0.11577671859229732,0.13094148176952938,0.1356463625461442,0.09412644937529514,0.1266858418608804,0.13587459980437844,0.1271548636584539,0.14357340586612827,0.12710393451030538,0.12799777744945418,0.11639413177647745,0.10640505010571633,0.14094389192866782
iql_2p_803,0.05167276350264228,0.10534551878461655,0.0657803267854455,0.08514725202847123,0.12684006925258282,0.11071106539095359,0.10513835745340518,0.09832059950997044,0.10301743693181267,0.08701826378410454,0.05434759564138969,0.05508082432208145,0.041443068515736134,0.11296318182487601,0.14462251484468108,0.13302838551226576,0.11843359898272111,0.14422674567499608,0.02620431659097409,0.07968884283260737,0.12017429924904909,0.10910414514581927,0.07408236491905479,0.137869793646034,0.11071582708899391,0.08621943980332973,0.12365364890693682,0.0903590519649249,0.09143470343365258,0.07689886131796751,0.10587638059548504,0.1378788717969508,0.10348948047023908,0.11913018086110673,0.10884245021130314,0.10314280705895104,0.11161137974239008,0.09129420463534363,0.10460619010364539,0.14042580549172579,0.114290220894003,0.10436755342538216,0.10417450574876753,0.09377064611060329,0.09924502103380299,0.1103913009616247,0.1108003610102422,0.1247913145695645,0.125487425218625,0.10309791691397066,0.11636677408951404,0.09652788712076942,0.0917484454800189,0.0793945928133648,0.11171508184663341,0.11647580593410806,0.13387827294972102,0.08071816999907766,0.11165895374756114,0.04525543494432465,0.13486003146966857,0.0966325473533633,0.07286106005267834,0.10110749602279742,0.12374961090847922,0.05348693141319663,0.12323855601231297,0.1242403475848325,0.09119523491937503,0.11494663523566055,0.11902872497006764,0.09130085020414651,0.11939880652669857,0.10007183144122025,0.10406339602377004,0.1425571631592043,0.10638050949304576,0.08725271612964264,0.12049910788051503,0.0846188841335077,0.10000063323799505
iql_2p_432,0.07269195828975857,0.11594781415792191,0.06064601131154463,0.10305978067122014,0.1399173148970491,0.07897954038863482,0.0634273379545445,0.076568655519083,0.09916911067464505,0.08308805757748824,0.05983647690163584,0.07870795253340034,0.04465782789164739,0.08532800975060886,0.14076626411182475,0.12075720712239081,0.11156545701963487,0.11257755367745383,0.07469062784580137,0.028642250051279138,0.10697946509494238,0.09467056036593424,0.09815924983413434,0.13938196279289514,0.07551360544961418,0.06906778809256889,0.13033665574963935,0.12374941645114937,0.11102236859300021,0.06511397951285117,0.11556754945917992,0.12999635822591338,0.12598083508216634,0.1117249828820752,0.10119137022493568,0.08484572913234936,0.09312832226557075,0.0969391923217849,0.0782386656327931,0.13624062099095116,0.10402075423683486,0.09961891286296995,0.07008194768982952,0.08129864175987199,0.08389928586108467,0.08710287710517949,0.12884691518232014,0.1329435940540198,0.09914802634445126,0.1207082242102832,0.1266600696668054,0.05655942404232914,0.06965548816855711,0.06755239927641357,0.06728081087501844,0.1037560322680084,0.1440503133214225,0.0781121130171243,0.09521975723556536,0.06035192762455893,0.1475092347210845,0.10688733623774146,0.06283569679728235,0.08321945306236998,0.10968079051502137,0.035276990347817366,0.09260351401539792,0.08682911143159304,0.08172478693762378,0.11305034404193558,0.1237929483936787,0.05830216291013567,0.10127604948851432,0.1124094800272646,0.11171452729166427,0.14196391313288037,0.11171374042614453,0.06955433668722605,0.11113577278266434,0.07741496697667706,0.11572850933110648
iql_2p_212,0.12414946140841693,0.07935772658033999,0.054267128835050776,0.12701638568310783,0.13748714104235346,0.09241409139303378,0.10732809775636573,0.08139584264567817,0.1339176635399528,0.12133391558834652,0.09933225856689255,0.10051824809456239,0.037398711314696395,0.08927328070593128,0.13400325142323974,0.1211614034583621,0.10342671898498956,0.1262087529135757,0.1175166505989683,0.1086789841321679,0.022245078377025333,0.10726728601022772,0.1196671460677491,0.13835244396829427,0.08500867739236978,0.10434576027802951,0.13173833264467863,0.14283279732610432,0.1398637508434548,0.11161113833305349,0.09966251596262257,0.13471988643106853,0.139520103210971,0.09956191786019392,0.10721172738091668,0.08733514293799488,0.119266606592122,0.09675347538977606,0.1048076319358471,0.14351273961568708,0.11556947569319505,0.14487180073430436,0.10715839117866598,0.08022107433835574,0.1175486115953736,0.08622896956359852,0.13048374917973501,0.14818333981929274,0.06560291938625902,0.11990770837606729,0.12626849754392422,0.057478045269476585,0.08312402993118174,0.12070551271586563,0.11854620699119817,0.11200400335702292,0.14588699953045853,0.1233308032569317,0.059337615118910864,0.09954005826801589,0.14881170921671452,0.10673827114957408,0.09468596985826358,0.10532189303274035,0.10304185961054857,0.025812276769010517,0.10912571975478556,0.08084454371199085,0.09402941429148647,0.06743206780160313,0.10512791442809089,0.09488212054965887,0.11586938574101444,0.11968903010719069,0.11656891218502469,0.14017154401660845,0.11314146104766369,0.13048822631946533,0.10583649121167991,0.09993798521082961,0.09992497585688975
iql_2p_101,0.10222209197624552,0.095736299448015,0.06050276687887917,0.12140267011890636,0.13071266760341171,0.10914279054523024,0.0857882833958111,0.07530707138111267,0.10846103078986478,0.1068460573348404,0.09874242144083767,0.0853666902251692,0.04699534538653802,0.08883059432425294,0.120698048070381,0.10464490504558738,0.09804705609043038,0.11359724556519846,0.10740623143933503,0.09546088606335056,0.1053912250996258,0.025857244864834303,0.10106071426622712,0.1355701375672386,0.10560658581736272,0.08324105866698235,0.13442315202374924,0.11460295894958385,0.10215462021856866,0.10179355971769531,0.11792882460196065,0.11881649393918337,0.11904626327608944,0.13012392419536079,0.08261849458807635,0.10670279261575115,0.1201992518778715,0.08523043583133903,0.08762265602000431,0.1356253120623138,0.12302493116437822,0.11145926520482718,0.09980218835276107,0.06924257412892736,0.10833632517304619,0.07201974307091076,0.12095013289781868,0.1404069620780964,0.08586054535116813,0.11188684566114104,0.12511077510750224,0.04824720601236926,0.10150634545682352,0.1047673384218574,0.11476775571561902,0.11003190751777414,0.13887231994893726,0.09437656980416272,0.09175756365553742,0.09838888327448381,0.14143699586741795,0.08950415726657618,0.08122631962609163,0.0811806041367025,0.10002015952796714,0.027092409416661335,0.10632570244301233,0.10581831822515418,0.08138523694135195,0.09263519227593797,0.10058788014467747,0.08772171908940224,0.1123513172508449,0.12403842859372254,0.1190787764465188,0.13880808503830025,0.12210400799318587,0.10342706554862706,0.08350626472307332,0.08271350259782256,0.09994708103791726
iql_2p_804,0.08805268054977088,0.09745601571991336,0.06835962404811775,0.10287273594106458,0.12363492632747432,0.0925959393926105,0.09231153509719141,0.09363546336725205,0.10809081204246733,0.0829344102770376,0.09097027488141388,0.08196525605401353,0.04825006329529527,0.10610699501917864,0.1386104170399902,0.1200547713670723,0.1109104855277444,0.1300937029682836,0.07618155241264121,0.10200070964459021,0.11698336893764001,0.09932686045576997,0.02890457458604087,0.1276928314354412,0.0919264469453704,0.0872831126392729,0.12878160337563746,0.10445696698641024,0.10351026194537429,0.07287555178521808,0.10775102843128691,0.1299788472329248,0.10981421634742926,0.12465320841438458,0.09852745501635572,0.11496068806335492,0.10370240803375783,0.09460343329922016,0.09723897288638954,0.13441980615965787,0.10140916865846007,0.10395570071910439,0.10029823623573846,0.09494163996898304,0.08810557503359251,0.09808311169615286,0.12412314269305302,0.1146926911707978,0.11608165812047998,0.10987549186238028,0.11363460867183026,0.08379008776699066,0.07987571100153036,0.08028168727673826,0.10488203625025594,0.11481654065508155,0.1196216300173175,0.0869107418447225,0.10446524535940171,0.09166620472126027,0.13045329892340782,0.08620863803587203,0.07361176079948094,0.0845701413029445,0.12082361063964277,0.04043592501724178,0.10746608767420539,0.12008087607941574,0.09105849214653183,0.10575924776585732,0.11933839318509364,0.08130638346403066,0.11893779614571642,0.10301140457250355,0.10746651761362698,0.12026715964052696,0.10491701482600427,0.09199861146778249,0.11285789290962328,0.08822794981183683,0.10794946488056345
iql_2p_210,0.14354133261189964,0.13150630050305576,0.057611731860793776,0.13754886945373268,0.1383379860775774,0.14374099971824322,0.13546948736892747,0.12537931692268867,0.1203510754750451,0.13627917275944992,0.1330846673061927,0.13938366156763138,0.04034961452108309,0.12632327785487518,0.13015923785886271,0.12862669331052556,0.10188833354216761,0.13930001912419107,0.13917502936949575,0.1393088567464395,0.13885805345027705,0.13536737556737957,0.128679850015455,0.023353640230165403,0.139039389383009,0.13870445469414455,0.09345969638298639,0.12725350761373924,0.12789708049834445,0.12858145356154596,0.13071719654276556,0.09105978185785424,0.13014830184063103,0.14382591452168833,0.13423881855856745,0.05214814213373282,0.14109473557861751,0.13716950226635657,0.12163527248294387,0.12973964004883007,0.13753937615097722,0.13365116373604832,0.1399930713714075,0.13574561712261654,0.13091240234599624,0.13501880683815864,0.10039893162778178,0.1344873070888104,0.1343822718962587,0.11767748437148035,0.11668520536897553,0.05352292301434965,0.13039793421676588,0.13194245651798361,0.14308486723619657,0.10612197721490116,0.11837763812477423,0.1320054271611588,0.12778973667709,0.14160219091525386,0.13292980929799003,0.1290991902685683,0.1261535125472137,0.11761991110352021,0.1033799970980847,0.012574609337868114,0.135382775595716,0.14205603356422422,0.13298430283307874,0.13851064236368266,0.12632949549491598,0.13422818768053155,0.1371337882215758,0.13846561771067936,0.10930607884285301,0.14606011844442685,0.14135027697178382,0.1332497848103328,0.13311583695413556,0.13269212486052065,0.13955593548108225
iql_2p_700,0.1052579429401886,0.07975417024833246,0.06193885856229513,0.1251451826000506,0.1342376757546107,0.03915501245051519,0.051309872032582575,0.06983489992833097,0.12937431905907756,0.09780428452782627,0.08388462891376464,0.09039666892092872,0.053391669087976636,0.06093399438736969,0.12814677722049822,0.11140919024927882,0.10552193114229855,0.08421290656425534,0.10837159476541812,0.07718430260098227,0.08775527498674937,0.10134117520534287,0.08622992056125298,0.13921936506104315,0.022776193711856248,0.07017834287014763,0.12489149770901141,0.14589036979869507,0.14166646112612538,0.0828400166103315,0.1322973590061419,0.1311464744169663,0.12576890859031895,0.11257934446424885,0.10156321838145933,0.08470962561598297,0.081315916031242,0.11077168966843469,0.05097338277964294,0.13358453802742293,0.05766573221593567,0.11385382821846615,0.08570225667973977,0.07700151395914238,0.09306573500488781,0.08171366593171549,0.1297266653853401,0.10979270179752386,0.060345523446234194,0.1301829403262962,0.12884834359820077,0.04834086668647967,0.07444862448695745,0.09975969190008557,0.071783358461415,0.11659285453234262,0.14558735107144438,0.0936764849468638,0.06424663377952186,0.07966306401338076,0.14703082136749424,0.10326198568689252,0.08040627856081888,0.06489029042930845,0.10821829789827596,0.026246377121423827,0.08564495786676528,0.1045886546810886,0.0895101156294639,0.09027722631981999,0.11690072971542992,0.05163889231964605,0.06123978732817416,0.11000959867211589,0.11709099148952491,0.14029473193245712,0.07068148493063794,0.10353956998172245,0.09524036081410023,0.08823352537442897,0.13540342610140998
iql_2p_10,0.07927989727541276,0.09069685661587175,0.06281473050169044,0.11415488369754491,0.1363071869271756,0.06536389700744592,0.06288352655505255,0.07197993048065551,0.09724246496258719,0.10230651420119834,0.08264942753582749,0.09036543405528466,0.050663940549467726,0.07971749996079908,0.12964282128988092,0.11262722313899069,0.10906613300195436,0.10968163671280622,0.08566474145177816,0.0698325191297006,0.102731135494552,0.08617971803156471,0.08748033465871058,0.1383525143681892,0.0738327430886866,0.02392812420562882,0.13094138459631469,0.12496007989754167,0.10951850893798729,0.08173145313769968,0.12141527798428005,0.11228335171342188,0.09677995891712292,0.1309477428289621,0.08986020627619325,0.09145408461080347,0.10517816651758101,0.10677375613885651,0.07259427586249484,0.1385803863755618,0.08742454685041268,0.11553001840214516,0.08697511901687746,0.05466228762135737,0.10773834140174983,0.08634607131769227,0.12087278588665026,0.11773504324541612,0.0736751415879196,0.11288152653113792,0.12576173980984837,0.05521717638561392,0.09149547765873457,0.08837945028115982,0.0871147994774711,0.10914183931013807,0.1435108184075333,0.07881082113517153,0.09327612234650409,0.07893861265565794,0.14495997215783396,0.09611719409137992,0.06316707370141504,0.07606258875426211,0.11110437557540205,0.033286898203347216,0.09667404330015374,0.11616064156158919,0.09982796017148703,0.10494047497510195,0.11187069932739314,0.06498858976774308,0.0823698063127503,0.120282832524014,0.11278340299884553,0.14085357705077992,0.10054258735481199,0.0888998893587613,0.09364684571302975,0.09433287511785061,0.12305049626880828
vdn_2p_724,0.1262063288111971,0.13257490030922142,0.041368370429592696,0.12810426875010839,0.11275592770227204,0.12996867548759586,0.12125704320986883,0.09425233942985181,0.12495448512158339,0.1298290346263115,0.12851731948651898,0.1251491973286285,0.0227707594954582,0.098309252423157,0.11730765536826655,0.07308334836335839,0.055126163951430544,0.13093228512479263,0.12488972924944632,0.1299372653552475,0.13085197251856773,0.13366795385581393,0.1311042831031847,0.09507922385042906,0.12670567466376556,0.13106876091578798,0.022092596225885268,0.12960289577011772,0.1250437631871338,0.12121683813728189,0.1225927605040363,0.1326465256537087,0.13015159699365964,0.13167862572186878,0.12958091757662468,0.07161736275513082,0.12703658887108077,0.12715008026737537,0.10616794303366717,0.11638197905174151,0.1360660556935491,0.13249693970805512,0.12250278507854422,0.13262388849675613,0.1225222910331014,0.13273548360555287,0.11533710032769161,0.12380246197875065,0.1320169920881399,0.12961508011030198,0.11751647343245114,0.029614366243429894,0.11745216435638808,0.1312685669610208,0.12743389301123936,0.09795606325286862,0.09969523956538746,0.12318119697421356,0.12237433508705982,0.13132973768343556,0.10436255937835177,0.12837243190031106,0.11685071761867788,0.11029561264166404,0.07667023286778252,0.00690648622672919,0.13013749959177795,0.13075299702874882,0.12880339669434188,0.13137914936549103,0.11551909275959538,0.12286760090438813,0.1349039904821203,0.12909321395023055,0.10205410329820158,0.08092864985899616,0.12778620817599995,0.12797769505659962,0.1281450420422109,0.12700347825158176,0.1328176826781735
vdn_2p_727,0.08176538490094691,0.133807200972145,0.056187835765403885,0.10068115517811663,0.14039452955154627,0.15001817700532158,0.12986546577131272,0.11738757740067729,0.0770968014900748,0.11905604727186268,0.09752324440870494,0.08573787172539332,0.041820738874391014,0.10880014058814445,0.14979012474792855,0.11604081899056039,0.08740421884554543,0.144102976263504,0.0847200377714741,0.12207485175907444,0.14258605541917482,0.11571296846939844,0.09909497791512947,0.12522349990317314,0.14650580217861678,0.12133143975079172,0.12974476248388603,0.025614163425729912,0.10223218671240483,0.09826926453372896,0.11361524457571705,0.113493012154934,0.10746962495514721,0.15259016544980872,0.12996002770082807,0.09785867650852426,0.14935908505343756,0.10707870391445723,0.12650378726346495,0.13287521939022337,0.14621658718490183,0.14018061124135534,0.12963735498690185,0.12994944367714698,0.12444621774887335,0.13499642587861355,0.1162451719427521,0.1387591893605609,0.14387668230814887,0.10337891080873313,0.12792879569510532,0.03636778838477809,0.1282802302461295,0.09867740977549015,0.14200840535686612,0.11448322982865221,0.14647367501363512,0.0964445486691705,0.129367047921795,0.0954646806311109,0.15399314205509285,0.08016706635520598,0.08297282273130162,0.11591568352902035,0.09341416487878057,0.019131957557970904,0.1479013269987798,0.13962814615971952,0.09163208062681978,0.1430717163942615,0.10697266506916614,0.12013381126061055,0.14510039073689637,0.10464650251202856,0.11386470143112834,0.13728774310913555,0.13811537411888655,0.10665195971945382,0.14534390089714808,0.09569439005500793,0.10956073106729436
