,iql_op_2p_600,iql_op_2p_618,iql_aux_2p_804,sad_aux_op_2p_25018,sad_2p_9,iql_2p_7,vdn_aux_2p_971,iql_op_2p_6110,iql_aux_2p_800,sad_aux_op_2p_25000,vdn_op_2p_77111,sad_aux_op_2p_1,vdn_aux_2p_940,sad_op_2p_2525,iql_op_2p_610,vdn_2p_7110,vdn_op_2p_7711,iql_2p_424,sad_op_2p_2518,vdn_2p_770,iql_aux_2p_8110,iql_op_2p_621,sad_aux_2p_10,sad_aux_2p_20006,vdn_op_2p_7742,sad_aux_op_2p_25025,sad_2p_2007,sad_op_2p_2500,iql_aux_2p_810,iql_2p_210,sad_2p_1,vdn_2p_740,iql_aux_2p_8111,sad_op_2p_2519,iql_op_2p_620,sad_aux_2p_20007,iql_2p_224,sad_aux_op_2p_25024,sad_2p_2006,sad_op_2p_2501,vdn_op_2p_7772,sad_aux_2p_1,iql_aux_2p_811,vdn_2p_726,sad_op_2p_1,vdn_aux_2p_9112,sad_aux_op_2p_25019,vdn_op_2p_729,vdn_aux_2p_970,sad_aux_op_2p_25001,vdn_aux_2p_9141,sad_op_2p_2524,vdn_aux_2p_941,vdn_op_2p_7712,vdn_op_2p_727,vdn_2p_7140,vdn_2p_711,vdn_op_2p_7741,iql_2p_510,iql_aux_2p_8140,vdn_2p_720,sad_2p_2018,iql_aux_2p_840,sad_aux_2p_20019,sad_op_2p_2507,sad_2p_2000,sad_aux_2p_20001,iql_2p_111,sad_2p_2025,sad_aux_op_2p_25007,sad_aux_2p_20024,iql_2p_4,iql_op_2p_6140,vdn_aux_2p_910,iql_2p_288,sad_aux_op_2p_2,vdn_op_2p_77112,sad_op_2p_2,sad_2p_2024,sad_aux_op_2p_25006,sad_aux_2p_20025,vdn_aux_2p_9111,vdn_aux_2p_911,vdn_aux_2p_9142,iql_op_2p_700,iql_2p_488,iql_op_2p_612,iql_2p_310,vdn_2p_7141,vdn_2p_710,vdn_op_2p_7771,iql_aux_2p_8141,iql_aux_2p_841,sad_2p_2019,sad_aux_2p_20018,sad_op_2p_2506,vdn_2p_725,sad_2p_2001,iql_op_2p_710,sad_aux_2p_20000
vdn_op_2p_77111,10.002333333333333,19.815333333333335,17.227,20.831,2.171666666666667,15.983,17.931333333333335,20.140666666666668,19.534,19.881333333333334,23.732333333333333,14.057,19.16,15.529666666666667,1.7103333333333333,20.098333333333333,13.845666666666666,19.654666666666667,19.154333333333334,4.659,19.27166666666667,15.949,20.657666666666668,18.387333333333334,0.15633333333333332,16.838666666666665,10.563,18.554666666666666,18.933666666666667,7.45,18.0,17.594666666666665,18.132,13.947333333333333,20.064666666666668,19.953333333333333,20.637333333333334,18.81,0.185,15.595333333333333,20.369666666666667,18.538,17.899,16.476,12.744,20.725,19.634333333333334,16.477333333333334,18.750333333333334,13.589333333333334,19.697,16.656333333333333,20.169666666666668,11.825666666666667,18.714,13.227,22.273,3.806,18.513333333333332,18.117333333333335,12.287333333333333,7.459666666666666,19.262,18.528333333333332,0.03933333333333333,15.375,19.576,18.527666666666665,0.10366666666666667,20.601666666666667,18.543,6.601,19.562666666666665,19.281333333333333,20.348666666666666,20.314333333333334,21.250666666666667,0.11,13.276,17.838,19.331666666666667,19.473,19.665333333333333,18.624,19.240333333333332,20.432333333333332,18.204,19.537333333333333,0.4493333333333333,20.718333333333334,7.283,19.392,18.887333333333334,11.120333333333333,20.450333333333333,0.0023333333333333335,3.988,13.585666666666667,10.698333333333334,20.78933333333333
sad_aux_op_2p_1,5.705,18.144666666666666,19.26,17.069333333333333,1.415,16.555333333333333,19.435,17.303,18.808666666666667,16.98966666666667,14.052333333333333,24.122666666666667,20.078666666666667,15.121333333333334,4.3133333333333335,14.652,10.535333333333334,17.034333333333333,9.350333333333333,4.130333333333334,18.406,16.597,14.197,14.983666666666666,0.5143333333333333,18.400666666666666,1.031,9.256333333333334,17.622333333333334,8.831666666666667,9.826,12.801333333333334,17.519333333333332,9.51,17.363,16.689,16.500666666666667,15.465666666666667,0.5363333333333333,13.639333333333333,17.31833333333333,16.281666666666666,18.915333333333333,10.288666666666666,8.587,19.515,15.811333333333334,17.501666666666665,18.909,17.561666666666667,18.727666666666668,11.730666666666666,19.31,11.209333333333333,14.265333333333333,10.888,14.766666666666667,3.9703333333333335,15.046333333333333,18.795666666666666,11.311333333333334,4.116333333333333,17.278333333333332,18.104,0.172,12.912,17.969,14.831,0.13866666666666666,15.521666666666667,16.881666666666668,3.706,17.906666666666666,18.939333333333334,16.074666666666666,18.722666666666665,16.485,0.343,4.684333333333333,16.716666666666665,17.27466666666667,18.976333333333333,18.870666666666665,17.356666666666666,17.720666666666666,15.965666666666667,17.317333333333334,15.772666666666666,0.823,16.004333333333335,6.026666666666666,17.653666666666666,18.902333333333335,9.970666666666666,15.195666666666666,0.035333333333333335,3.063,8.051666666666666,13.204333333333333,18.305666666666667
vdn_aux_2p_940,12.174333333333333,21.110333333333333,19.869,21.950666666666667,2.2576666666666667,17.925666666666668,21.573666666666668,20.344,22.514,21.860333333333333,19.062,19.940666666666665,23.957666666666668,19.894333333333332,5.617,19.053,12.844666666666667,19.9,18.143333333333334,6.64,21.261333333333333,18.209,19.844,21.852,0.5266666666666666,22.044333333333334,5.703,17.469,19.843333333333334,12.755,17.064666666666668,18.423666666666666,20.849,16.427666666666667,20.49,20.928,19.736,21.695333333333334,0.6376666666666667,15.393333333333333,20.9,20.967333333333332,21.797,13.225,13.261666666666667,21.875666666666667,21.583666666666666,17.129333333333335,23.240666666666666,17.082666666666668,22.773333333333333,17.143666666666668,22.750333333333334,14.63,19.427,14.114,18.951666666666668,4.335333333333334,18.453666666666667,22.995666666666665,11.307333333333334,9.592666666666666,20.796,20.582333333333334,0.287,15.030333333333333,21.269333333333332,19.006666666666668,0.384,21.868,21.619,8.501,20.521333333333335,21.962333333333333,18.402,22.901666666666667,19.909666666666666,0.31666666666666665,10.006333333333334,22.599,23.258666666666667,22.671333333333333,21.692,21.773666666666667,20.503333333333334,18.696666666666665,20.381333333333334,17.157666666666668,1.0866666666666667,19.922,6.334333333333333,22.190333333333335,22.272333333333332,9.958,21.07,0.004666666666666667,3.079,14.293333333333333,16.647,22.319333333333333
sad_op_2p_2525,7.684666666666667,19.22833333333333,17.503,18.468666666666667,1.4086666666666667,18.666333333333334,19.746,18.82,19.527666666666665,20.898,15.99,15.928333333333333,20.185666666666666,24.144,3.252,19.173,12.694,18.472666666666665,15.421333333333333,3.7756666666666665,18.593,17.704333333333334,15.479333333333333,19.237,0.09433333333333334,20.981,5.926,14.991,18.157333333333334,5.616333333333333,16.427333333333333,18.36,19.524,18.808333333333334,18.974,19.452,15.494,20.491,0.185,14.397333333333334,19.539666666666665,19.728,19.363666666666667,9.283666666666667,9.574,18.124,18.548,15.695333333333334,20.161333333333335,13.741,19.731333333333332,17.896,19.481,13.701,21.484666666666666,14.207333333333333,17.061666666666667,2.594333333333333,16.881,19.462666666666667,13.382,10.096,18.752666666666666,19.811333333333334,0.023666666666666666,12.519333333333334,19.846,16.291333333333334,0.5203333333333333,18.114,19.102333333333334,4.298666666666667,18.429666666666666,19.496666666666666,15.453,19.263,18.331333333333333,0.09833333333333333,8.922,19.355333333333334,19.250333333333334,19.956333333333333,20.147666666666666,20.855333333333334,17.107333333333333,14.574333333333334,21.126333333333335,17.168333333333333,0.32766666666666666,20.171,4.909,17.125,20.476666666666667,8.350333333333333,18.326666666666668,0.0,1.848,16.922666666666668,18.751333333333335,20.616333333333333
iql_op_2p_610,5.664666666666666,5.081,6.497333333333334,4.093333333333334,1.127,4.5376666666666665,6.737,4.734666666666667,6.511333333333333,4.189666666666667,1.7626666666666666,4.192333333333333,5.782,3.0726666666666667,23.433,2.381,2.5726666666666667,4.663,0.9366666666666666,2.6313333333333335,6.966333333333333,5.074,2.175333333333333,3.2693333333333334,0.162,5.248333333333333,0.011,0.821,6.751666666666667,3.9143333333333334,1.0026666666666666,3.0156666666666667,7.546333333333333,1.2206666666666666,3.583,3.0963333333333334,4.23,5.182666666666667,0.31733333333333336,1.8196666666666668,4.062333333333333,2.767,6.791333333333333,1.3213333333333332,1.067,4.774333333333334,4.092,3.772666666666667,6.1626666666666665,6.495,6.276666666666666,2.6886666666666668,5.822333333333333,2.1966666666666668,3.1726666666666667,2.5566666666666666,2.4326666666666665,0.4703333333333333,4.293333333333333,5.658666666666667,4.0793333333333335,0.5523333333333333,6.705666666666667,4.586666666666667,0.018333333333333333,1.2893333333333334,4.984666666666667,3.609,0.055,3.645,6.360333333333333,6.705666666666667,3.868,5.486,3.442,4.934,3.1306666666666665,0.7853333333333333,0.15133333333333332,6.228666666666666,4.475333333333333,5.900333333333333,5.874333333333333,5.211666666666667,4.354,2.897,5.743666666666667,4.474,1.4696666666666667,2.9126666666666665,1.71,5.280666666666667,6.953,0.5443333333333333,2.771,0.07933333333333334,0.6306666666666667,1.2176666666666667,4.393,4.358
vdn_2p_7110,9.570666666666666,20.145333333333333,15.908666666666667,17.961,0.9683333333333334,14.371,17.064666666666668,20.116,20.63533333333333,19.114333333333335,20.276333333333334,14.929666666666666,19.440666666666665,18.94633333333333,2.3013333333333335,23.748,17.327333333333332,15.589333333333334,20.331666666666667,3.0553333333333335,18.81833333333333,18.067333333333334,16.263,17.094666666666665,0.26266666666666666,17.504666666666665,8.316666666666666,21.298333333333332,17.479333333333333,7.796333333333333,17.496333333333332,17.520666666666667,17.826,17.129666666666665,21.505,20.167,15.322333333333333,17.461666666666666,0.22433333333333333,18.189,21.61,21.174666666666667,16.75,14.288,12.268,17.358333333333334,17.965666666666667,13.94,17.851333333333333,12.774,17.696666666666665,19.858666666666668,18.50733333333333,10.608,17.023,12.509,18.802,3.9523333333333333,19.857,17.195,9.436333333333334,7.690333333333333,17.086333333333332,18.227333333333334,0.037333333333333336,17.328666666666667,19.334333333333333,21.302333333333333,0.077,17.96,16.378666666666668,5.726666666666667,19.137666666666668,16.068,19.342,17.919,21.589333333333332,0.213,6.346,18.767666666666667,18.798333333333332,18.900666666666666,19.246,19.472333333333335,20.447666666666667,17.497666666666667,19.93,20.083,0.2693333333333333,21.385,5.403333333333333,16.438333333333333,18.104333333333333,13.740666666666666,18.169,0.001,2.0793333333333335,14.988666666666667,14.541666666666666,19.677666666666667
vdn_op_2p_7711,10.028666666666666,17.060333333333332,13.626333333333333,10.679666666666666,0.6843333333333333,12.510666666666667,9.932,15.634666666666666,11.347333333333333,13.652666666666667,13.626,10.718666666666667,14.034666666666666,12.166666666666666,3.396333333333333,17.824333333333332,23.43,12.589666666666666,17.886333333333333,2.7786666666666666,11.542666666666667,17.254666666666665,10.162333333333333,8.959666666666667,0.069,11.36,1.7436666666666667,17.324333333333332,10.057,9.407,13.533333333333333,14.132,10.474666666666666,10.55,18.689333333333334,13.407666666666668,10.941666666666666,9.756,0.139,16.651666666666667,17.329,15.668,12.043,10.820333333333334,11.007,10.304666666666666,10.728666666666667,10.687,10.075,10.935,10.098333333333333,12.676666666666666,13.295666666666667,5.426333333333333,10.904333333333334,4.599,12.643333333333333,2.102333333333333,17.53933333333333,11.337666666666667,6.998333333333333,5.222333333333333,10.832,9.944333333333333,0.04766666666666667,17.148,11.726666666666667,15.676,0.02033333333333333,9.823333333333334,10.23,4.360333333333333,16.599,10.023666666666667,16.581666666666667,10.677,18.037666666666667,0.082,7.081333333333333,10.892333333333333,10.855333333333334,12.577333333333334,12.289333333333333,10.801,18.635,14.264,16.343333333333334,17.785,0.24266666666666667,17.566333333333333,6.439666666666667,8.932666666666666,11.568666666666667,8.852,10.452,0.003,1.9183333333333332,8.486,15.044666666666666,15.066666666666666
iql_2p_424,10.105666666666666,19.584,17.591666666666665,19.683333333333334,2.0243333333333333,18.358333333333334,20.502666666666666,20.713,19.461333333333332,18.719,19.365333333333332,17.269,20.101,18.345,4.707666666666666,15.04,11.933,23.902333333333335,16.277666666666665,4.999,19.320333333333334,17.384,20.439666666666668,18.694,0.5356666666666666,19.725666666666665,6.844333333333333,14.737666666666666,18.076333333333334,8.729666666666667,15.362666666666666,18.325333333333333,18.419333333333334,15.496,19.256,18.254666666666665,18.563666666666666,19.207333333333334,0.684,12.467333333333332,18.998666666666665,17.121,19.071666666666665,11.110333333333333,11.877,20.47533333333333,18.860333333333333,16.79,20.116,14.816333333333333,19.479666666666667,15.886333333333333,20.566,13.988,19.851333333333333,14.790666666666667,19.089,3.239,17.308666666666667,19.543333333333333,12.095333333333333,8.129333333333333,19.482,18.358,0.18266666666666667,13.577666666666667,17.864333333333335,16.783,0.2703333333333333,18.880333333333333,19.030666666666665,6.516666666666667,20.071666666666665,19.003333333333334,17.580333333333332,20.801,19.157333333333334,0.147,12.023,18.550333333333334,18.941666666666666,19.55366666666667,19.065666666666665,18.693,19.651666666666667,16.414666666666665,19.371,16.51033333333333,0.9436666666666667,18.942666666666668,6.946,18.572666666666667,19.342,9.038,18.852666666666668,0.030666666666666665,3.3213333333333335,15.083,16.650333333333332,20.224333333333334
sad_op_2p_2518,5.088333333333333,17.622666666666667,14.790666666666667,17.346666666666668,0.22566666666666665,11.93,14.363666666666667,18.987,17.25733333333333,20.706333333333333,18.889333333333333,10.175333333333333,18.879666666666665,15.729,0.8053333333333333,20.346666666666668,17.381666666666668,16.403,23.327666666666666,1.85,17.433,15.618666666666666,15.146,16.207,0.028666666666666667,14.002,8.228,23.066666666666666,16.140666666666668,3.7916666666666665,19.074,17.712333333333333,17.146,18.796333333333333,20.39666666666667,19.481333333333332,15.763,16.680666666666667,0.08133333333333333,17.118333333333332,19.866,17.369,13.839,14.631666666666666,14.841,17.809,19.199,9.882,16.133333333333333,9.054333333333334,16.261,15.988333333333333,20.341333333333335,6.0183333333333335,15.443,7.395,17.951333333333334,1.9216666666666666,18.642333333333333,17.075666666666667,7.3966666666666665,7.179333333333333,17.650666666666666,16.420666666666666,0.007333333333333333,18.935333333333332,19.397333333333332,18.659666666666666,0.019666666666666666,18.759666666666668,13.301666666666666,2.9033333333333333,17.097666666666665,15.409,17.620666666666665,15.948333333333334,21.333666666666666,0.7053333333333334,6.140333333333333,16.694333333333333,18.044666666666668,18.070333333333334,17.000333333333334,17.010666666666665,18.389,16.418666666666667,18.170666666666666,19.465,0.15466666666666667,20.647666666666666,2.5736666666666665,15.062,17.769333333333332,11.884333333333334,18.515666666666668,0.0,1.1933333333333334,17.509333333333334,9.480333333333334,20.387333333333334
vdn_2p_770,5.7556666666666665,4.447333333333333,4.51,5.076333333333333,0.15566666666666668,4.623,6.231,6.292666666666666,7.993,5.614333333333334,4.887666666666667,3.92,6.350333333333333,3.820333333333333,2.6106666666666665,3.289,2.589,5.435,2.006666666666667,24.059,6.274333333333334,4.035,3.9356666666666666,4.567333333333333,0.162,4.711666666666667,0.43266666666666664,1.637,6.827333333333334,2.323,2.296333333333333,3.5016666666666665,7.1883333333333335,2.502666666666667,4.218,7.903,5.929666666666667,4.631333333333333,0.030333333333333334,1.8266666666666667,5.31,3.9833333333333334,3.5156666666666667,0.6526666666666666,1.0316666666666667,5.985,6.226,3.606333333333333,6.227333333333333,2.744666666666667,4.951666666666667,1.9553333333333334,6.394333333333333,1.9743333333333333,4.656666666666666,3.5473333333333334,5.275666666666667,0.9343333333333333,3.5953333333333335,6.090333333333334,1.7886666666666666,1.6596666666666666,6.799666666666667,5.723,0.31533333333333335,0.7453333333333333,7.338,4.5183333333333335,1.0366666666666666,5.096666666666667,3.785,3.8886666666666665,5.17,4.807333333333333,3.4106666666666667,6.172,4.795,0.07733333333333334,1.163,8.379666666666667,6.800666666666666,8.194,4.617333333333334,7.832333333333334,4.839333333333333,3.957333333333333,7.230666666666667,4.229666666666667,0.6363333333333333,5.507333333333333,0.9813333333333333,6.395333333333333,6.616666666666666,0.478,5.378,0.0,1.39,1.727,4.004333333333333,8.162666666666667
iql_aux_2p_8110,11.633666666666667,20.176666666666666,18.734666666666666,21.909666666666666,1.8006666666666666,17.52166666666667,22.030666666666665,19.325,22.403333333333332,21.504666666666665,19.441333333333333,18.342,21.321666666666665,18.579666666666668,6.765,18.410333333333334,10.575,19.077,17.14,5.544333333333333,23.483,17.091333333333335,18.145,19.933333333333334,0.41733333333333333,21.226666666666667,7.129,16.374333333333333,21.130333333333333,11.036666666666667,14.628,16.935333333333332,21.597333333333335,17.269,18.915666666666667,21.611,19.16433333333333,21.744333333333334,0.9833333333333333,15.723,20.195666666666668,19.732,20.194666666666667,14.953,12.056666666666667,21.637333333333334,22.030333333333335,16.899333333333335,21.653666666666666,17.174333333333333,21.914666666666665,16.110666666666667,21.913333333333334,15.379,18.967,15.245666666666667,19.309,6.535666666666667,16.751,20.383,13.230666666666666,11.019666666666666,21.89966666666667,21.195,0.6746666666666666,14.151666666666667,21.518,17.519666666666666,0.15466666666666667,21.32133333333333,21.634,5.887,19.079,20.098333333333333,17.760666666666665,22.497333333333334,19.111,0.44366666666666665,11.206,21.844333333333335,20.886333333333333,21.868333333333332,22.703,21.903,18.913,17.104333333333333,19.523666666666667,16.933333333333334,1.106,18.923,7.808,21.098666666666666,22.041666666666668,10.437333333333333,21.128,0.003,4.423666666666667,15.592,15.299333333333333,22.199333333333332
iql_op_2p_621,6.499666666666666,20.808,18.979333333333333,16.649,1.7183333333333333,18.477333333333334,16.970666666666666,19.209,17.652333333333335,17.799666666666667,16.282333333333334,16.778333333333332,18.437,17.858333333333334,5.079,17.703,16.8,17.42,15.52,3.9143333333333334,17.561666666666667,23.206,13.753333333333334,15.379,0.392,16.525333333333332,0.33766666666666667,15.722,15.712,9.465333333333334,15.566333333333333,18.831333333333333,17.578333333333333,16.102,19.345333333333333,17.267666666666667,16.523666666666667,15.600666666666667,0.584,18.037,19.182666666666666,18.331666666666667,17.499,11.896666666666667,12.336,16.745333333333335,15.737333333333334,16.566666666666666,17.254666666666665,15.388333333333334,17.084333333333333,14.880333333333333,18.456,12.838333333333333,17.923666666666666,14.457666666666666,16.608666666666668,3.769,20.518666666666668,16.326333333333334,16.855,5.653,17.345333333333333,17.047333333333334,0.165,16.66433333333333,17.434333333333335,17.97,0.19933333333333333,16.268333333333334,15.039,8.307333333333334,17.637666666666668,16.661,16.94333333333333,15.655333333333333,18.761,10.127333333333333,2.6733333333333333,17.57133333333333,15.81,18.158,17.037,17.54,18.501,16.814333333333334,20.011,19.380666666666666,0.6883333333333334,18.767333333333333,8.653666666666666,14.993,18.665,14.639666666666667,15.084666666666667,0.021333333333333333,2.897,15.465666666666667,18.837333333333333,18.647333333333332
sad_aux_2p_10,9.592666666666666,17.953333333333333,15.044,21.772,0.7826666666666666,18.461333333333332,20.484333333333332,18.545,18.629,18.396,20.536333333333335,14.323333333333334,20.002666666666666,14.614333333333333,2.5166666666666666,15.885666666666667,10.345333333333333,20.289,14.954666666666666,4.017333333333333,18.402,13.48,24.063,17.576,0.12466666666666666,18.067333333333334,6.8613333333333335,14.014666666666667,18.108,8.928666666666667,15.577333333333334,14.900666666666666,17.052333333333333,13.492333333333333,18.615,18.417333333333332,20.420666666666666,18.220333333333333,0.19333333333333333,12.915333333333333,17.415666666666667,17.035,18.86,12.084666666666667,15.193666666666667,22.235333333333333,18.871333333333332,14.266666666666667,19.379666666666665,11.625,18.364333333333335,15.265666666666666,20.092333333333332,14.418,18.579,15.868333333333334,20.466333333333335,1.5363333333333333,17.063666666666666,19.139,10.105,4.1386666666666665,19.134333333333334,16.992333333333335,0.06166666666666667,11.148,16.948333333333334,16.047,0.12866666666666668,19.904,19.363666666666667,3.482666666666667,18.028333333333332,19.278666666666666,17.925666666666668,20.706,18.31833333333333,0.239,15.408666666666667,16.706666666666667,18.4,18.227,18.966666666666665,17.735666666666667,18.199,17.906666666666666,17.993,15.774,0.2823333333333333,18.334,4.628666666666667,20.554666666666666,18.530333333333335,3.867,21.122,0.0,2.3556666666666666,13.337333333333333,12.292666666666667,20.739
sad_aux_2p_20006,7.764,18.413666666666668,17.480333333333334,21.000333333333334,0.7743333333333333,17.276333333333334,20.972,18.056,21.917666666666666,20.966,17.885666666666665,15.15,21.855666666666668,18.980666666666668,3.4543333333333335,16.825666666666667,8.836333333333334,18.58566666666667,16.109333333333332,4.470666666666666,20.062333333333335,15.311333333333334,17.544666666666668,23.911333333333335,0.14566666666666667,21.121333333333332,3.761,15.823333333333334,20.115666666666666,7.207,15.252333333333333,16.09,21.568,17.747333333333334,17.736666666666668,21.57133333333333,17.830666666666666,21.288333333333334,0.44733333333333336,13.686333333333334,18.632,18.302333333333333,21.265333333333334,8.751,9.898333333333333,20.744333333333334,21.099,14.612666666666666,22.187,12.010333333333334,20.422666666666668,14.36,20.121,13.806666666666667,19.944666666666667,14.018666666666666,17.282666666666668,3.1723333333333334,14.653,21.838,10.885,6.4736666666666665,21.679333333333332,21.27466666666667,0.18933333333333333,11.139,21.014666666666667,16.426333333333332,0.131,20.432333333333332,20.404333333333334,4.021,16.365,22.216333333333335,14.487,21.193666666666665,17.832666666666668,0.6303333333333333,7.701333333333333,20.724333333333334,21.635666666666665,21.127,21.005,21.908,16.794,15.655333333333333,19.262,13.383,0.5366666666666666,19.040666666666667,2.2543333333333333,20.383333333333333,20.334666666666667,4.7316666666666665,18.940333333333335,0.0,2.3173333333333335,16.310666666666666,14.669333333333332,20.377333333333333
vdn_op_2p_7742,0.18866666666666668,0.6206666666666667,0.5483333333333333,0.09466666666666666,0.0,0.4673333333333333,0.6553333333333333,0.444,1.257,0.147,0.14133333333333334,0.6323333333333333,0.531,0.06133333333333333,0.124,0.253,0.07766666666666666,0.6126666666666667,0.035666666666666666,0.19366666666666665,0.43166666666666664,0.4513333333333333,0.132,0.12866666666666668,23.620333333333335,0.5593333333333333,0.0,0.04,0.41733333333333333,0.3313333333333333,0.034333333333333334,0.12833333333333333,0.19633333333333333,0.006,0.5366666666666666,0.097,0.3363333333333333,0.103,0.014,0.15333333333333332,0.23733333333333334,0.158,0.6773333333333333,0.020666666666666667,0.017,0.43833333333333335,0.09966666666666667,1.1583333333333334,0.769,0.381,0.40066666666666667,0.046,0.3556666666666667,0.6466666666666666,0.15733333333333333,0.11433333333333333,0.08333333333333333,0.618,0.33166666666666667,0.917,0.09533333333333334,0.081,0.277,0.11833333333333333,0.06066666666666667,0.051333333333333335,0.318,0.3596666666666667,0.04833333333333333,0.06833333333333333,0.6046666666666667,0.09366666666666666,0.6763333333333333,0.43533333333333335,0.5246666666666666,0.31433333333333335,0.169,0.004666666666666667,0.015333333333333332,0.091,0.21733333333333332,0.382,0.564,0.396,0.713,0.3006666666666667,0.5053333333333333,0.3883333333333333,0.11066666666666666,0.31333333333333335,0.20733333333333334,1.0733333333333333,0.25933333333333336,0.017,0.12766666666666668,0.04133333333333333,0.029666666666666668,0.012333333333333333,0.6636666666666666,0.44433333333333336
sad_aux_op_2p_25025,10.333666666666666,19.750666666666667,17.85,20.815333333333335,1.3376666666666666,19.565333333333335,23.308333333333334,19.153666666666666,21.937666666666665,19.654666666666667,16.086333333333332,18.583,21.963,20.404,5.453333333333333,16.634666666666668,11.138,19.674333333333333,12.546333333333333,4.543666666666667,21.172666666666668,16.363,17.666666666666668,21.02166666666667,0.6263333333333333,24.115333333333332,2.53,12.211666666666666,20.496666666666666,10.594333333333333,13.579333333333333,16.808,21.194333333333333,14.457333333333333,19.174333333333333,20.785333333333334,17.835333333333335,22.00733333333333,0.5896666666666667,10.828,19.075666666666667,19.922666666666668,21.759333333333334,11.157,8.233666666666666,20.85,19.317,16.592666666666666,22.588333333333335,16.765666666666668,23.095333333333333,17.637666666666668,21.045,14.075333333333333,19.426,15.038666666666666,16.626333333333335,2.155666666666667,15.764333333333333,22.564333333333334,12.216,7.362666666666667,21.297666666666668,20.806333333333335,0.247,7.752666666666666,20.419666666666668,17.619,0.4553333333333333,19.670666666666666,22.382666666666665,5.34,20.76,21.39966666666667,16.929,23.462333333333333,18.199333333333332,0.21866666666666668,8.390666666666666,20.356666666666666,21.754,21.754666666666665,21.788,21.579,19.284,17.036333333333335,20.49,14.635333333333334,1.106,19.229333333333333,5.397333333333333,21.33566666666667,21.884333333333334,5.378333333333333,19.529333333333334,0.04133333333333333,1.7613333333333334,13.408666666666667,18.426,20.922666666666668
sad_2p_2007,1.1346666666666667,1.4923333333333333,0.6003333333333334,7.028333333333333,0.0,6.957666666666666,4.573333333333333,9.341333333333333,6.413,7.448666666666667,10.512,1.0143333333333333,5.883666666666667,5.7396666666666665,0.0,8.688666666666666,1.7936666666666667,7.256666666666667,8.517,0.4603333333333333,7.261,0.44266666666666665,6.880333333333334,3.709,0.0,2.807,24.070333333333334,9.215666666666667,6.527333333333333,0.421,8.524,4.433333333333334,7.0873333333333335,8.120333333333333,7.849666666666667,6.935333333333333,4.723333333333334,5.1433333333333335,0.013333333333333334,0.765,6.940333333333333,4.391,4.199333333333334,2.3276666666666666,1.267,7.1066666666666665,7.511333333333333,0.961,4.759333333333333,0.107,4.5553333333333335,1.9766666666666666,9.138,4.974333333333333,10.418666666666667,4.359666666666667,13.165666666666667,0.0,0.8586666666666667,5.989,0.6003333333333334,1.9936666666666667,5.3133333333333335,6.644,0.004,0.0,10.764333333333333,6.858,0.010333333333333333,7.5023333333333335,4.058333333333334,0.101,7.045333333333334,6.442,6.735,4.496333333333333,8.505,0.0,1.5786666666666667,4.901666666666666,6.928333333333334,7.799333333333333,8.981333333333334,6.642333333333333,6.7763333333333335,9.576333333333332,6.331333333333333,1.3376666666666666,0.037333333333333336,9.678666666666667,0.012666666666666666,7.1593333333333335,7.1466666666666665,0.007666666666666666,7.770666666666667,0.0,0.0,5.609666666666667,3.136,6.054666666666667
sad_op_2p_2500,4.721666666666667,17.890666666666668,13.843,15.589333333333334,0.20833333333333334,10.865,13.011333333333333,18.895,16.982333333333333,19.98966666666667,19.137,9.816333333333333,17.778666666666666,15.197333333333333,0.8313333333333334,21.298,17.422333333333334,15.196,22.977666666666668,1.569,16.324333333333332,16.011666666666667,14.822,15.688666666666666,0.027,12.875666666666667,10.009333333333334,23.283,14.660333333333334,4.168666666666667,20.356,16.689,15.949,18.407,20.815333333333335,19.135,14.469666666666667,15.568333333333333,0.08566666666666667,17.576333333333334,19.535,17.211666666666666,12.685,13.927333333333333,14.492,16.643,18.035,8.76,14.777333333333333,8.751333333333333,14.217666666666666,15.123333333333333,19.747,6.748333333333333,14.387,8.432333333333334,17.542666666666666,1.1476666666666666,18.792666666666666,15.352333333333334,6.439333333333333,6.281666666666666,16.623333333333335,14.916,0.0026666666666666666,18.98966666666667,18.923,19.769,0.035,17.704333333333334,12.694333333333333,2.7856666666666667,16.933333333333334,14.849,16.953666666666667,15.025,21.246333333333332,0.04566666666666667,4.705333333333333,15.289666666666667,16.794333333333334,17.412333333333333,16.846666666666668,16.14,18.225,16.682333333333332,17.894666666666666,19.860666666666667,0.067,21.086666666666666,3.457666666666667,14.422333333333333,16.550666666666668,18.121333333333332,17.406,0.0,1.5013333333333334,16.852,9.658333333333333,19.539
